unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
2259,529,49,2,"Marc Diakiese",0,13,38,0,2,0,0:46,0,0,4,21,4,9,5,8,11,35,2,3,0,0
2260,529,49,2,"Lando Vannata",0,9,33,0,1,0,0:06,0,0,2,20,3,4,3,8,7,30,1,2,0,0
2261,529,49,3,"Marc Diakiese",0,16,34,4,5,0,3:33,0,1,8,16,2,6,1,1,4,12,0,0,7,11
2262,529,49,3,"Lando Vannata",0,30,51,0,0,0,0:00,0,0,1,8,3,4,3,5,7,17,0,0,0,0
2263,1467,137,1,"Clay Guida",0,38,56,0,1,1,--,0,1,5,13,1,1,0,0,0,0,0,0,6,14
2264,1467,137,1,"Josh Thomson",0,6,9,0,0,2,--,1,2,1,3,0,1,0,0,0,1,1,3,0,0
2265,1467,137,2,"Clay Guida",0,45,67,2,2,0,--,0,2,9,20,0,0,0,0,0,0,0,0,9,20
2266,1467,137,2,"Josh Thomson",0,3,3,0,0,1,--,0,0,1,1,1,1,0,0,1,1,0,0,1,1
2267,1467,137,3,"Clay Guida",0,29,36,4,7,0,--,0,0,1,5,0,0,0,0,0,3,0,0,1,2
2268,1467,137,3,"Josh Thomson",0,8,14,0,0,1,--,0,0,0,5,1,1,1,1,2,6,0,1,0,0
2269,1467,137,4,"Clay Guida",0,71,104,1,1,0,--,0,0,21,45,0,0,0,0,2,6,0,0,19,39
2270,1467,137,4,"Josh Thomson",0,7,19,0,0,1,--,0,0,2,10,0,1,0,0,0,8,2,3,0,0
2271,1467,137,5,"Clay Guida",0,33,43,4,6,0,--,0,1,8,14,3,3,0,0,0,0,0,0,11,17
2272,1467,137,5,"Josh Thomson",0,10,14,0,0,0,--,0,0,4,8,1,1,0,0,1,4,3,4,1,1
2273,1451,135,1,"Gilbert Melendez",0,16,52,2,2,0,0:53,0,0,6,37,3,4,1,2,8,40,1,2,1,1
2274,1451,135,1,"Josh Thomson",0,10,26,0,1,0,0:00,0,0,4,16,4,7,0,1,6,21,2,3,0,0
2275,1451,135,2,"Gilbert Melendez",0,31,76,1,2,0,0:51,0,0,20,63,5,7,0,0,16,59,9,11,0,0
2276,1451,135,2,"Josh Thomson",0,10,33,0,2,0,0:05,0,0,4,22,4,9,0,0,5,25,3,6,0,0
2277,1451,135,3,"Gilbert Melendez",0,22,69,0,1,0,0:03,0,0,17,62,3,5,1,1,15,59,6,9,0,0
2278,1451,135,3,"Josh Thomson",0,19,49,0,3,0,0:07,0,0,18,44,1,5,0,0,16,45,3,4,0,0
2279,1451,135,4,"Gilbert Melendez",0,16,48,1,2,0,0:35,0,0,9,39,0,2,1,1,8,39,1,2,1,1
2280,1451,135,4,"Josh Thomson",0,8,34,1,1,2,1:33,0,1,4,28,2,4,0,0,4,28,1,2,1,2
2281,1451,135,5,"Gilbert Melendez",0,47,93,1,3,0,0:09,0,0,8,51,3,6,0,0,9,51,2,5,0,1
2282,1451,135,5,"Josh Thomson",0,29,66,1,2,0,0:38,0,0,21,56,2,4,0,0,19,50,3,6,1,4
2283,2064,195,1,"Abel Trujillo",0,5,14,1,2,0,1:48,0,0,1,9,1,2,1,1,3,12,0,0,0,0
2284,2064,195,1,"James Vick",0,6,26,0,0,0,0:13,0,0,1,20,3,4,0,0,3,23,1,1,0,0
2285,2064,195,2,"Abel Trujillo",0,6,19,0,2,0,0:27,0,0,5,18,0,0,0,0,5,17,0,1,0,0
2286,2064,195,2,"James Vick",0,19,38,1,2,2,1:48,0,1,10,26,5,8,4,4,16,35,2,2,1,1
2287,2064,195,3,"Abel Trujillo",0,3,3,0,1,0,0:00,0,0,3,3,0,0,0,0,3,3,0,0,0,0
2288,2064,195,3,"James Vick",0,4,7,0,0,1,0:20,0,1,2,5,0,0,0,0,2,5,0,0,0,0
2289,2572,240,1,"Tony Ferguson",1,40,69,1,2,1,0:37,0,1,35,63,1,2,2,2,37,66,1,1,0,0
2290,2572,240,1,"Katsunori Kikuno",0,23,46,0,0,0,0:23,1,0,17,37,4,5,1,2,22,44,0,0,0,0
2291,2936,272,1,"Katsunori Kikuno",0,1,1,0,0,0,0:02,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2292,2936,272,1,"Diego Brandao",1,14,19,0,0,0,0:08,0,0,11,14,3,3,0,0,4,5,8,9,2,3
2293,448,42,1,"Kevin Souza",1,5,7,0,0,0,0:02,0,0,4,5,1,2,0,0,4,6,0,0,1,1
2294,448,42,1,"Katsunori Kikuno",0,1,4,0,0,0,0:00,0,0,0,2,0,0,1,2,1,4,0,0,0,0
2295,3086,285,1,"Tony Ferguson",0,29,94,0,0,1,0:00,0,0,18,76,2,4,8,12,21,79,7,13,0,0
2296,3086,285,1,"Yves Edwards",0,14,49,0,1,0,0:03,0,0,9,43,2,3,3,3,14,47,0,2,0,0
2297,3086,285,2,"Tony Ferguson",0,20,58,1,1,0,0:10,0,0,12,48,2,2,6,8,20,58,0,0,0,0
2298,3086,285,2,"Yves Edwards",0,14,46,0,1,0,0:00,0,0,8,34,5,10,1,2,14,45,0,1,0,0
2299,3086,285,3,"Tony Ferguson",0,13,82,0,0,0,0:00,0,0,8,75,2,4,3,3,13,82,0,0,0,0
2300,3086,285,3,"Yves Edwards",0,17,55,0,1,0,0:00,0,0,11,37,0,10,6,8,17,55,0,0,0,0
2301,2395,224,1,"Duane Ludwig",0,7,12,0,0,0,0:00,0,0,0,4,0,0,0,0,0,1,0,0,0,3
2302,2395,224,1,"Yves Edwards",0,14,22,1,2,0,4:47,0,3,5,12,0,0,0,0,0,1,0,0,5,11
2303,2395,224,2,"Duane Ludwig",0,24,42,0,3,0,0:41,0,0,5,19,16,20,1,1,8,19,14,21,0,0
2304,2395,224,2,"Yves Edwards",0,8,21,2,3,0,2:38,0,2,5,15,2,5,0,0,1,9,2,3,4,8
2305,2395,224,3,"Duane Ludwig",0,38,78,1,1,0,1:58,0,0,11,38,15,20,0,0,8,30,9,17,9,11
2306,2395,224,3,"Yves Edwards",0,6,13,2,3,0,1:08,0,1,0,6,2,3,1,1,2,8,1,1,0,1
2307,927,85,1,"Yves Edwards",0,5,14,0,0,0,0:00,0,0,1,7,0,3,4,4,4,13,1,1,0,0
2308,927,85,1,"Akbarh Arreola",1,12,26,1,1,1,0:45,0,3,8,20,2,4,2,2,7,19,2,3,3,4
2309,1489,139,1,"Dustin Poirier",0,63,132,0,0,0,0:00,0,0,49,114,12,16,2,2,63,132,0,0,0,0
2310,1489,139,1,"Justin Gaethje",0,34,64,0,0,0,0:00,0,0,13,38,1,2,20,24,34,64,0,0,0,0
2311,1489,139,2,"Dustin Poirier",0,58,125,0,3,0,0:05,0,0,47,113,3,4,5,5,50,117,5,5,0,0
2312,1489,139,2,"Justin Gaethje",0,46,85,0,0,0,0:04,0,0,28,65,4,5,14,15,39,78,7,7,0,0
2313,1489,139,3,"Dustin Poirier",0,40,76,0,2,0,0:00,0,0,28,63,6,6,4,4,33,67,5,6,0,0
2314,1489,139,3,"Justin Gaethje",0,34,56,0,0,0,1:00,0,0,14,34,4,4,15,17,23,44,10,11,0,0
2315,1489,139,4,"Dustin Poirier",0,18,24,0,0,0,0:01,0,0,18,24,0,0,0,0,16,22,2,2,0,0
2316,1489,139,4,"Justin Gaethje",0,2,8,0,0,0,0:00,0,0,1,6,0,1,1,1,2,8,0,0,0,0
2317,2154,204,1,"Gilbert Melendez",0,20,42,0,0,0,0:54,0,0,8,28,6,7,0,1,7,25,1,3,6,8
2318,2154,204,1,"Shinya Aoki ",0,4,9,0,2,1,0:00,0,0,0,1,3,5,0,0,3,6,0,0,0,0
2319,2154,204,2,"Gilbert Melendez",0,25,47,0,0,0,1:42,0,0,8,25,5,8,0,0,4,19,3,3,6,11
2320,2154,204,2,"Shinya Aoki ",0,9,16,0,3,0,0:00,0,0,2,8,4,5,0,0,2,8,2,2,2,3
2321,2154,204,3,"Gilbert Melendez",0,29,57,0,0,0,3:19,0,0,11,37,1,1,3,3,1,13,0,1,14,27
2322,2154,204,3,"Shinya Aoki ",0,2,5,0,4,0,0:09,0,0,1,4,0,0,0,0,1,4,0,0,0,0
2323,2154,204,4,"Gilbert Melendez",0,18,53,0,0,0,1:22,0,0,9,39,6,10,2,2,6,27,0,0,11,24
2324,2154,204,4,"Shinya Aoki ",0,2,5,0,6,0,0:00,0,0,1,3,0,0,0,0,1,3,0,0,0,0
2325,2154,204,5,"Gilbert Melendez",0,22,57,0,0,0,1:43,0,0,10,44,0,1,0,0,4,30,0,0,6,15
2326,2154,204,5,"Shinya Aoki ",0,0,3,0,6,0,0:00,0,0,0,3,0,0,0,0,0,2,0,1,0,0
2327,2543,238,1,"Joachim Hansen ",0,66,82,0,0,0,--,0,0,11,23,0,1,1,1,0,2,1,4,11,19
2328,2543,238,1,"Shinya Aoki ",0,20,23,1,2,1,--,0,2,1,4,0,0,0,0,0,0,1,4,0,0
2329,2550,238,1,"Eddie Alvarez",2,62,114,0,2,0,--,0,0,27,74,11,13,8,9,19,48,15,32,12,16
2330,2550,238,1,"Tatsuya Kawajiri",1,48,89,0,1,0,--,0,2,14,49,5,9,9,11,17,46,7,16,4,7
2331,231,23,1,"Gilbert Melendez",1,53,80,2,2,0,1:29,0,1,29,54,2,3,2,2,11,31,13,18,9,10
2332,231,23,1,"Tatsuya Kawajiri",0,6,25,0,2,0,0:00,0,0,4,21,2,4,0,0,4,22,2,3,0,0
2333,1883,176,1,"Cub Swanson",0,27,36,0,0,0,0:00,0,0,9,18,0,0,1,1,7,16,3,3,0,0
2334,1883,176,1,"Tatsuya Kawajiri",0,25,48,1,3,0,2:29,0,3,2,21,1,2,3,4,5,22,0,1,1,4
2335,1883,176,2,"Cub Swanson",0,28,50,0,0,1,0:43,0,1,19,40,6,7,2,2,19,40,3,3,5,6
2336,1883,176,2,"Tatsuya Kawajiri",0,15,55,0,4,0,0:35,0,0,7,41,1,5,5,6,12,51,1,1,0,0
2337,1883,176,3,"Cub Swanson",0,36,47,1,1,0,1:19,0,2,23,34,4,4,3,3,12,21,2,3,16,17
2338,1883,176,3,"Tatsuya Kawajiri",0,11,29,2,5,0,2:23,1,0,3,20,0,1,1,1,2,12,1,1,1,9
2339,2264,213,1,"Joachim Hansen ",0,17,37,0,2,0,--,0,0,3,20,8,9,2,4,6,23,7,10,0,0
2340,2264,213,1,"Hiroyuki Takaya ",1,12,40,0,1,0,--,0,0,7,31,1,1,4,8,10,35,1,2,1,3
2341,741,67,1,"Donald Cerrone",0,10,14,0,1,1,0:40,1,2,2,5,4,5,3,3,4,8,5,5,0,0
2342,741,67,1,"Mike Perry",0,11,20,1,1,0,0:58,0,1,0,9,6,6,5,5,4,13,6,6,1,1
2343,92,9,1,"Vicente Luque",0,28,61,0,0,0,0:00,0,0,12,38,4,4,12,19,27,60,1,1,0,0
2344,92,9,1,"Mike Perry",0,32,71,0,0,0,0:00,0,0,22,59,4,6,6,6,32,69,0,2,0,0
2345,92,9,2,"Vicente Luque",0,41,82,0,0,0,0:00,0,0,28,65,1,3,12,14,41,82,0,0,0,0
2346,92,9,2,"Mike Perry",0,41,75,0,0,0,0:51,0,0,28,58,5,8,8,9,34,65,7,10,0,0
2347,92,9,3,"Vicente Luque",0,16,37,0,0,1,0:00,0,0,3,22,1,2,11,12,15,36,0,0,0,0
2348,92,9,3,"Mike Perry",0,43,58,0,2,0,2:29,0,0,6,18,2,3,6,8,9,23,5,6,0,0
2349,2253,212,1,"Mike Perry",0,14,40,1,2,0,0:45,0,1,4,24,3,8,7,8,13,39,1,1,0,0
2350,2253,212,1,"Max Griffin",0,30,64,0,1,0,0:07,0,0,19,51,4,6,4,4,26,60,1,1,0,0
2351,2253,212,2,"Mike Perry",0,16,36,0,0,0,0:00,0,0,9,25,3,7,4,4,16,36,0,0,0,0
2352,2253,212,2,"Max Griffin",1,37,72,0,0,0,0:13,0,0,30,61,2,6,5,5,34,68,0,0,3,4
2353,2253,212,3,"Mike Perry",0,15,34,0,2,0,0:33,0,0,10,28,2,3,3,3,15,33,0,1,0,0
2354,2253,212,3,"Max Griffin",0,14,35,0,0,0,0:04,0,0,9,26,1,3,4,6,14,35,0,0,0,0
2355,694,63,1,"Geoff Neal",1,15,23,0,0,0,0:02,0,0,12,18,1,3,2,2,12,20,0,0,3,3
2356,694,63,1,"Mike Perry",0,5,10,0,0,0,0:00,0,0,1,3,2,4,2,3,5,10,0,0,0,0
2357,2180,206,1,"Alan Jouban",0,19,39,1,3,0,0:42,0,0,4,15,5,13,10,11,18,38,1,1,0,0
2358,2180,206,1,"Mike Perry",0,14,30,0,0,0,0:00,0,0,8,24,2,2,4,4,14,28,0,2,0,0
2359,2180,206,2,"Alan Jouban",1,26,46,0,1,0,0:24,0,0,10,22,7,15,9,9,24,43,0,0,2,3
2360,2180,206,2,"Mike Perry",0,11,32,0,0,0,0:00,0,0,7,24,2,6,2,2,9,29,2,3,0,0
2361,2180,206,3,"Alan Jouban",0,24,48,1,1,0,0:00,0,0,10,32,4,6,10,10,24,48,0,0,0,0
2362,2180,206,3,"Mike Perry",0,12,28,0,0,0,0:00,0,0,7,22,1,2,4,4,12,28,0,0,0,0
2363,2226,210,1,"Donald Cerrone",0,23,27,2,2,1,4:01,0,2,2,4,2,2,2,2,2,4,0,0,4,4
2364,2226,210,1,"Patrick Cote",0,17,29,0,0,0,0:00,0,0,1,4,1,2,4,5,6,11,0,0,0,0
2365,2226,210,2,"Donald Cerrone",1,49,82,0,1,0,0:17,0,0,27,57,10,12,10,11,34,60,5,10,8,10
2366,2226,210,2,"Patrick Cote",0,27,50,0,1,0,0:00,0,0,11,30,9,12,7,8,27,49,0,1,0,0
2367,2226,210,3,"Donald Cerrone",2,20,31,0,0,0,0:25,0,0,13,22,2,4,5,5,12,22,3,3,5,6
2368,2226,210,3,"Patrick Cote",0,13,32,0,1,0,0:00,0,0,5,20,7,11,1,1,12,31,1,1,0,0
2369,2309,217,1,"Thiago Alves",1,45,75,0,0,0,0:55,0,2,20,48,0,0,7,9,13,37,1,3,13,17
2370,2309,217,1,"Patrick Cote",0,13,39,0,0,0,0:00,0,0,4,28,5,6,4,5,13,37,0,2,0,0
2371,2309,217,2,"Thiago Alves",1,31,63,0,0,0,0:07,0,0,15,44,3,5,11,12,24,53,5,8,0,0
2372,2309,217,2,"Patrick Cote",0,19,56,0,0,0,0:06,0,0,16,49,1,2,2,5,16,51,3,5,0,0
2373,2309,217,3,"Thiago Alves",0,27,44,1,1,0,1:40,0,1,9,23,5,6,9,10,17,30,3,4,3,5
2374,2309,217,3,"Patrick Cote",0,19,45,0,1,0,0:27,0,0,7,26,3,5,2,5,9,33,3,3,0,0
2375,3196,294,1,"Leonardo Santos",0,4,22,0,0,0,0:00,0,0,0,11,4,11,0,0,3,21,1,1,0,0
2376,3196,294,1,"Adriano Martins",0,3,19,0,0,0,0:00,0,0,0,11,0,1,3,6,3,18,0,0,0,0
2377,3196,294,2,"Leonardo Santos",0,9,28,0,0,0,0:00,0,0,2,19,2,4,5,5,9,28,0,0,0,0
2378,3196,294,2,"Adriano Martins",0,12,26,0,0,0,0:00,0,0,2,13,3,4,7,9,12,26,0,0,0,0
2379,3196,294,3,"Leonardo Santos",0,10,20,0,1,0,0:00,0,0,7,17,1,1,2,2,10,20,0,0,0,0
2380,3196,294,3,"Adriano Martins",0,19,39,0,0,0,0:00,0,0,6,24,3,5,10,10,19,39,0,0,0,0
2381,1513,140,1,"Kajan Johnson",0,13,25,0,0,0,0:00,0,0,1,7,7,11,5,7,13,25,0,0,0,0
2382,1513,140,1,"Adriano Martins",0,6,13,0,0,1,0:10,0,0,3,8,0,0,3,5,6,13,0,0,0,0
2383,1513,140,2,"Kajan Johnson",0,8,30,0,0,0,0:00,0,0,3,17,3,7,2,6,8,30,0,0,0,0
2384,1513,140,2,"Adriano Martins",0,9,16,0,0,0,0:00,0,0,5,12,0,0,4,4,9,16,0,0,0,0
2385,1513,140,3,"Kajan Johnson",1,5,8,0,0,0,0:01,0,0,3,5,2,3,0,0,3,6,0,0,2,2
2386,1513,140,3,"Adriano Martins",0,1,2,0,0,0,0:00,0,0,0,1,0,0,1,1,1,2,0,0,0,0
2387,2270,214,1,"Conor McGregor",0,43,87,0,0,0,0:00,0,0,29,68,11,15,3,4,33,73,10,14,0,0
2388,2270,214,1,"Dennis Siver",0,28,83,0,3,0,0:03,0,0,12,53,3,9,12,20,25,76,2,6,0,0
2389,2270,214,2,"Conor McGregor",1,22,33,0,0,0,0:26,0,1,20,31,1,1,0,0,14,23,0,0,7,9
2390,2270,214,2,"Dennis Siver",0,5,22,0,0,0,0:00,0,0,1,15,1,4,3,3,5,22,0,0,0,0
2391,2735,255,1,"Jake Matthews",0,16,46,1,2,0,0:40,0,0,8,36,1,3,4,4,13,42,0,1,0,0
2392,2735,255,1,"Vagner Rocha",0,11,22,0,0,0,0:28,0,0,4,11,0,0,4,8,8,19,0,0,0,0
2393,2735,255,2,"Jake Matthews",0,16,23,0,0,1,0:16,0,0,9,16,1,1,3,3,10,17,0,0,3,3
2394,2735,255,2,"Vagner Rocha",0,6,11,0,0,0,0:00,0,0,3,7,1,1,2,3,6,11,0,0,0,0
2395,889,82,1,"Marcus Davis ",0,29,55,1,1,0,0:46,0,2,9,32,3,4,6,8,17,43,0,0,1,1
2396,889,82,1,"Paul Kelly ",0,2,34,0,0,1,0:00,0,0,1,33,1,1,0,0,2,33,0,1,0,0
2397,889,82,2,"Marcus Davis ",0,7,19,0,0,1,0:00,0,0,3,14,0,1,4,4,7,19,0,0,0,0
2398,889,82,2,"Paul Kelly ",0,1,22,1,1,0,0:23,0,0,1,22,0,0,0,0,1,22,0,0,0,0
2399,1610,150,1,"Jamie Varner",0,12,38,3,11,0,2:35,0,1,9,32,1,3,1,2,6,28,4,8,1,1
2400,1610,150,1,"Rob McCullough ",0,14,26,0,0,0,0:12,0,0,2,13,5,6,0,0,3,14,4,5,0,0
2401,1610,150,2,"Jamie Varner",0,11,75,0,1,0,0:00,0,0,9,72,2,3,0,0,10,74,1,1,0,0
2402,1610,150,2,"Rob McCullough ",0,8,41,0,0,0,0:00,0,0,4,35,3,5,1,1,8,40,0,1,0,0
2403,1610,150,3,"Jamie Varner",2,27,55,0,2,0,0:07,0,0,17,44,4,5,0,0,8,32,10,12,3,5
2404,1610,150,3,"Rob McCullough ",0,7,20,0,0,0,0:08,0,0,3,16,1,1,1,1,5,17,0,0,0,1
2405,2688,250,1,"Donald Cerrone",0,0,3,0,0,1,0:01,0,0,0,3,0,0,0,0,0,3,0,0,0,0
2406,2688,250,1,"Kenneth Alexander ",0,0,0,1,1,0,0:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2407,1838,173,1,"Rob McCullough ",0,14,32,1,1,0,0:32,0,0,1,15,2,3,6,9,7,24,2,3,0,0
2408,1838,173,1,"Kenneth Alexander ",0,4,22,0,4,0,0:13,0,0,4,21,0,1,0,0,4,21,0,1,0,0
2409,1838,173,2,"Rob McCullough ",0,13,39,0,0,0,0:00,0,0,1,20,0,0,6,13,7,33,0,0,0,0
2410,1838,173,2,"Kenneth Alexander ",0,6,30,3,4,0,0:34,0,2,4,27,0,1,0,0,4,27,0,1,0,0
2411,1838,173,3,"Rob McCullough ",0,24,47,0,0,0,0:00,0,0,2,15,7,11,10,16,12,33,7,9,0,0
2412,1838,173,3,"Kenneth Alexander ",0,7,24,1,10,0,0:54,0,0,3,20,3,3,0,0,4,20,2,3,0,0
2413,2132,202,1,"Dan Hardy",1,5,12,0,0,0,0:02,0,0,3,9,0,0,2,3,4,11,0,0,1,1
2414,2132,202,1,"Rory Markham ",0,2,7,0,0,0,0:00,0,0,2,6,0,0,0,1,2,7,0,0,0,0
2415,2038,192,1,"Mark Bocek",0,42,53,0,0,1,4:20,1,4,6,16,3,3,0,0,0,2,1,1,8,16
2416,2038,192,1,"Alvin Robinson ",0,18,20,0,0,0,0:21,1,0,1,2,0,0,0,0,1,2,0,0,0,0
2417,2038,192,2,"Mark Bocek",0,39,53,0,0,4,4:14,1,4,1,7,2,2,0,0,0,3,0,0,3,6
2418,2038,192,2,"Alvin Robinson ",0,19,25,0,1,0,0:33,1,0,2,7,0,0,0,0,2,7,0,0,0,0
2419,2038,192,3,"Mark Bocek",0,37,46,1,1,1,3:05,0,4,8,15,1,1,0,0,2,3,0,0,7,13
2420,2038,192,3,"Alvin Robinson ",0,4,8,0,0,0,0:00,0,0,2,5,0,0,0,0,2,5,0,0,0,0
2421,2987,276,1,"Manvel Gamburyan",0,17,29,0,0,0,0:00,0,0,3,12,3,5,0,0,3,12,3,4,0,1
2422,2987,276,1,"Nik Lentz",0,26,41,2,7,0,3:28,0,0,10,22,6,6,4,5,8,18,12,15,0,0
2423,2987,276,2,"Manvel Gamburyan",0,15,23,1,1,0,0:34,0,0,6,14,0,0,2,2,4,10,4,5,0,1
2424,2987,276,2,"Nik Lentz",0,39,61,1,6,0,3:12,0,1,5,24,10,12,4,4,5,20,8,12,6,8
2425,2987,276,3,"Manvel Gamburyan",0,28,34,0,1,1,0:48,1,0,11,15,2,3,1,1,3,6,11,13,0,0
2426,2987,276,3,"Nik Lentz",0,25,39,1,3,0,2:38,0,0,8,19,3,5,2,2,7,17,5,7,1,2
2427,360,34,1,"Johnny Eduardo",0,14,35,0,0,0,0:25,0,0,3,20,0,1,9,12,12,33,0,0,0,0
2428,360,34,1,"Manvel Gamburyan",0,12,24,0,2,0,0:00,0,0,6,17,3,3,1,2,7,19,3,3,0,0
2429,360,34,2,"Johnny Eduardo",1,14,21,0,0,0,0:06,0,0,11,18,0,0,3,3,4,9,0,0,10,12
2430,360,34,2,"Manvel Gamburyan",0,1,2,0,1,0,0:00,0,0,0,1,0,0,1,1,1,2,0,0,0,0
2431,1113,101,1,"Yves Edwards",0,17,26,0,0,0,1:26,0,0,6,13,0,0,3,3,6,8,0,0,3,8
2432,1113,101,1,"Hermes Franca ",0,15,31,2,3,0,0:28,0,0,3,16,0,0,1,3,3,17,1,2,0,0
2433,1113,101,2,"Yves Edwards",0,14,18,0,0,0,0:45,1,0,1,4,1,1,1,2,3,6,0,1,0,0
2434,1113,101,2,"Hermes Franca ",0,29,40,1,2,1,2:22,1,1,0,10,0,0,1,1,0,9,0,0,1,2
2435,1113,101,3,"Yves Edwards",0,35,48,0,0,1,2:40,0,1,2,12,1,1,6,7,4,9,0,1,5,10
2436,1113,101,3,"Hermes Franca ",0,19,33,1,5,1,0:57,0,0,3,13,0,1,0,0,2,12,1,2,0,0
2437,1474,137,1,"Nate Diaz",0,58,83,1,3,0,--,0,2,35,57,0,0,0,0,2,2,0,0,33,55
2438,1474,137,1,"Tony Juarez ",0,6,15,1,1,0,--,0,0,2,10,1,2,0,0,0,6,0,0,3,6
2439,2647,247,1,"Benson Henderson",0,17,43,0,0,0,0:00,0,0,5,23,7,11,5,9,17,43,0,0,0,0
2440,2647,247,1,"Brandon Thatch",0,11,31,0,0,0,0:00,0,0,1,17,7,10,3,4,9,29,2,2,0,0
2441,2647,247,2,"Benson Henderson",0,16,47,0,0,0,0:00,0,0,7,33,5,8,3,5,14,45,1,1,0,0
2442,2647,247,2,"Brandon Thatch",0,22,60,2,2,0,0:15,0,0,12,46,3,6,2,2,17,52,0,1,0,1
2443,2647,247,3,"Benson Henderson",0,31,53,1,2,0,2:59,0,1,6,25,2,2,2,2,9,28,0,0,1,1
2444,2647,247,3,"Brandon Thatch",0,9,25,0,1,0,0:02,0,0,3,17,4,5,1,2,6,22,2,2,0,0
2445,2647,247,4,"Benson Henderson",0,21,44,2,3,1,1:36,0,4,8,28,4,5,3,3,11,30,0,2,4,4
2446,2647,247,4,"Brandon Thatch",0,9,35,0,0,0,0:00,0,0,7,31,0,2,1,1,5,29,3,5,0,0
2447,3023,279,1,"Brandon Thatch",0,9,15,0,0,2,0:01,0,0,4,9,0,0,4,5,5,11,3,3,0,0
2448,3023,279,1,"Niko Price",0,18,30,1,4,2,2:51,0,2,3,12,1,1,2,3,4,12,1,1,1,3
2449,2508,235,1,"Max Holloway",0,13,48,0,0,0,0:00,0,0,9,42,4,6,0,0,13,48,0,0,0,0
2450,2508,235,1,"Frankie Edgar",0,18,53,0,1,0,0:00,0,0,10,40,3,8,5,5,18,51,0,2,0,0
2451,2508,235,2,"Max Holloway",0,27,69,0,0,0,0:00,0,0,22,60,5,9,0,0,26,68,1,1,0,0
2452,2508,235,2,"Frankie Edgar",0,13,55,0,2,0,0:05,0,0,8,44,1,6,4,5,12,53,1,2,0,0
2453,2508,235,3,"Max Holloway",0,30,61,0,0,0,0:00,0,0,22,52,8,9,0,0,22,53,7,7,1,1
2454,2508,235,3,"Frankie Edgar",0,17,48,1,4,0,0:59,0,0,10,36,6,10,1,2,15,43,1,3,1,2
2455,2508,235,4,"Max Holloway",0,31,78,0,0,0,0:00,0,0,27,72,2,4,0,0,29,76,0,0,0,0
2456,2508,235,4,"Frankie Edgar",0,22,47,0,6,0,0:29,0,0,14,35,6,9,2,3,22,45,0,2,0,0
2457,2508,235,5,"Max Holloway",0,30,74,0,0,0,0:00,0,0,29,69,1,5,0,0,30,74,0,0,0,0
2458,2508,235,5,"Frankie Edgar",0,26,61,0,2,0,0:13,0,0,15,40,5,15,6,6,26,60,0,1,0,0
2459,1342,125,1,"Frankie Edgar",0,27,77,0,1,0,0:00,0,0,12,59,10,13,5,5,27,76,0,1,0,0
2460,1342,125,1,"Brian Ortega",1,25,77,0,0,0,0:02,0,0,21,71,3,4,1,1,17,66,6,8,2,2
2461,78,8,1,"Frankie Edgar",0,9,14,0,2,0,2:12,0,0,6,11,1,1,2,2,9,14,0,0,0,0
2462,78,8,1,"Chan Sung Jung",1,79,97,0,0,0,0:00,0,1,46,60,0,0,0,0,8,18,0,0,38,42
2463,3157,291,1,"Jason High",0,19,23,3,3,2,4:39,0,7,0,3,2,2,0,0,0,0,1,2,1,3
2464,3157,291,1,"Anthony Lapsley",0,0,4,0,0,0,0:12,0,0,0,4,0,0,0,0,0,4,0,0,0,0
2465,3157,291,2,"Jason High",0,3,5,0,1,1,1:12,0,2,0,1,0,0,0,0,0,0,0,0,0,1
2466,3157,291,2,"Anthony Lapsley",0,39,45,0,0,0,3:19,1,1,2,6,1,1,1,1,0,4,0,0,4,4
2467,3157,291,3,"Jason High",0,19,26,1,1,1,2:41,0,2,3,6,0,0,0,0,3,6,0,0,0,0
2468,3157,291,3,"Anthony Lapsley",0,33,36,0,0,0,1:46,0,0,4,7,0,0,0,0,3,6,0,0,1,1
2469,2989,276,1,"Anthony Lapsley",0,2,10,0,5,0,0:02,0,0,1,7,1,3,0,0,2,10,0,0,0,0
2470,2989,276,1,"Albert Tumenov",2,6,21,0,0,0,0:01,0,0,6,21,0,0,0,0,5,18,1,3,0,0
2471,2724,254,1,"Mike Pyle",1,9,17,0,0,0,0:06,0,0,7,14,1,2,1,1,2,4,2,6,5,7
2472,2724,254,1,"James Head",0,15,27,0,0,0,0:20,0,0,7,18,6,7,0,0,5,14,8,11,0,0
2473,115,11,1,"Katsunori Kikuno",0,12,23,0,0,0,1:40,0,1,3,13,2,2,2,3,6,16,1,2,0,0
2474,115,11,1,"Quinn Mulhern",0,11,35,0,4,0,0:00,0,0,9,27,1,5,1,3,11,35,0,0,0,0
