fight_id,ending_round,ending_time,unique_round_id,round_number,fighter_name,fighter_knockdowns,fighter_total_strikes_landed,fighter_total_strikes_attempted,fighter_takedowns,fighter_takedowns_attempted,fighter_submission_attempts,fighter_reversals,fighter_control_time,fighter_significant_strikes_head_landed,fighter_significant_strikes_head_attempted,fighter_significant_strikes_body_landed,fighter_significant_strikes_body_attempted,fighter_significant_strikes_leg_landed,fighter_significant_strikes_leg_attempted,fighter_significant_strikes_standing_landed,fighter_significant_strikes_standing_attempted,fighter_significant_strikes_clinch_landed,fighter_significant_strikes_clinch_attempted,fighter_significant_strikes_ground_landed,fighter_significant_strikes_ground_attempted,opponent_knockdowns,opponent_total_strikes_landed,opponent_total_strikes_attempted,opponent_takedowns,opponent_takedowns_attempted,opponent_submission_attempts,opponent_control_time,opponent_reversals,opponent_significant_strikes_head_landed,opponent_significant_strikes_head_attempted,opponent_significant_strikes_body_landed,opponent_significant_strikes_body_attempted,opponent_significant_strikes_leg_landed,opponent_significant_strikes_leg_attempted,opponent_significant_strikes_standing_landed,opponent_significant_strikes_standing_attempted,opponent_significant_strikes_clinch_landed,opponent_significant_strikes_clinch_attempted,opponent_significant_strikes_ground_landed,opponent_significant_strikes_ground_attempted
5617,2,4:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,54,60,3,3,0,--,0,3,8,7,8,8,8,3,5,9,10,6,9
5617,2,4:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,22,23,0,1,0,--,0,6,7,2,2,0,0,2,3,1,1,5,5
5618,2,1:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,46,71,0,0,0,--,0,18,40,1,1,0,0,2,4,3,9,14,28
5618,2,1:14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19,30,0,0,0,--,0,10,19,1,2,0,1,7,13,3,6,1,3
5619,1,1:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,5,0,0,1,--,0,2,3,0,1,0,0,0,1,0,0,2,3
5620,1,4:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,49,56,0,0,1,--,1,13,20,2,2,0,0,5,8,5,9,5,5
5621,1,0:58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8,17,0,0,0,--,0,5,12,3,3,0,2,8,17,0,0,0,0
5622,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13,33,1,2,0,--,0,6,26,3,3,2,2,6,19,5,12,0,0
5622,2,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10,34,1,3,0,--,0,6,30,1,1,2,2,2,22,6,8,1,3
5623,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18,30,2,2,0,--,0,7,18,0,0,3,4,2,8,5,8,3,6
5623,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13,22,2,3,0,--,0,4,12,0,1,1,1,1,5,1,3,3,6
5623,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18,27,2,3,0,--,0,4,12,0,0,3,3,2,7,3,3,2,5
5624,1,3:25,14696,1,"Georges St-Pierre",0,6,23,0,1,0,0,0:05,4,20,0,0,2,3,6,23,0,0,0,0,2,20,40,0,0,0,0:00,0,13,31,3,5,4,4,13,29,0,0,7,11
5625,3,5:00,13734,1,"Diego Sanchez",0,1,27,0,0,0,1,0:06,0,26,0,0,1,1,1,27,0,0,0,0,0,8,31,1,1,0,0:14,0,6,28,0,1,1,1,7,30,0,0,0,0
5625,3,5:00,13736,2,"Diego Sanchez",0,6,40,0,0,0,0,0:00,3,36,0,1,3,3,6,40,0,0,0,0,0,18,45,0,0,0,0:00,0,14,40,2,3,2,2,18,45,0,0,0,0
5625,3,5:00,13738,3,"Diego Sanchez",0,5,49,0,0,0,0,0:00,3,46,0,1,2,2,5,49,0,0,0,0,0,7,43,0,0,0,0:00,0,3,39,1,1,1,1,5,41,0,0,0,0
5626,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5627,3,5:00,17134,1,"Mike Swick",0,9,35,0,0,0,0,0:00,0,20,2,4,6,10,5,31,3,3,0,0,0,28,41,1,2,1,2:23,0,5,16,0,0,1,2,3,14,1,1,2,3
5627,3,5:00,17136,2,"Mike Swick",0,26,55,0,0,0,0,0:02,11,38,1,2,4,5,9,35,7,10,0,0,0,17,28,2,5,0,2:26,0,4,13,2,2,1,1,4,11,2,2,1,3
5627,3,5:00,17138,3,"Mike Swick",0,13,31,0,0,0,1,0:57,3,19,0,0,1,1,2,17,1,2,1,1,0,84,101,1,2,1,2:25,0,15,21,0,0,0,0,5,9,1,1,9,11
5628,2,4:42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5629,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,61,74,0,0,0,4:07,1,14,24,3,3,4,4,1,5,2,3,18,23
5629,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,68,102,0,0,0,3:18,0,28,56,1,1,0,0,20,39,1,2,8,16
5629,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,34,56,1,1,0,1:49,1,11,32,3,3,0,0,5,20,2,4,7,11
5630,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,34,43,1,2,3,4:21,0,6,14,0,0,0,0,0,5,0,1,6,8
5630,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,55,69,1,3,1,3:49,0,30,44,2,2,2,2,4,6,2,2,28,40
5630,3,5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,36,43,1,3,0,2:44,0,12,17,1,2,3,3,8,13,1,2,7,7
5631,2,2:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5632,2,2:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5633,1,10:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
