unique_round_id,%_grappling_control,%_time_standing
14271.0,0.006666666666666667,0.9833333333333333
24129.0,0.0,0.9933333333333333
13989.0,0.17333333333333334,0.41333333333333333
16068.0,0.31666666666666665,0.6366666666666667
16070.0,0.5266666666666666,0.37666666666666665
22796.0,0.23666666666666666,0.4533333333333333
20962.0,0.0,1.0
20964.0,0.013333333333333334,0.9866666666666667
15608.0,0.49666666666666665,0.4533333333333333
15610.0,0.26,0.44666666666666666
24145.0,0.67,0.31333333333333335
24147.0,0.26,0.5766666666666667
18759.0,0.4166666666666667,0.32
18761.0,0.3333333333333333,0.43666666666666665
23049.0,0.5066666666666667,0.49333333333333335
16329.0,0.0,1.0
15257.0,0.18333333333333332,0.8033333333333333
15259.0,0.10666666666666667,0.8933333333333333
18524.0,0.02,0.9266666666666666
18612.0,0.0,1.0
18614.0,0.0,0.9966666666666667
20603.0,0.03333333333333333,0.9366666666666666
20605.0,0.1,0.68
20607.0,0.44333333333333336,0.4766666666666667
20609.0,0.15333333333333332,0.6666666666666666
23671.0,0.1,0.56
23673.0,0.08666666666666667,0.5666666666666667
21765.0,0.6633333333333333,0.16666666666666666
19656.0,0.3233333333333333,0.6
19658.0,0.8533333333333334,0.14666666666666667
26127.0,0.5533333333333333,0.4166666666666667
26129.0,0.73,0.20666666666666667
15343.0,0.4766666666666667,0.15666666666666668
15345.0,0.0,0.9866666666666667
26036.0,0.20333333333333334,0.13666666666666666
18560.0,0.25666666666666665,0.5566666666666666
18562.0,0.26666666666666666,0.48
17751.0,0.34,0.5733333333333334
24213.0,0.03,0.9033333333333333
24215.0,0.0,0.9133333333333333
14217.0,0.25333333333333335,0.6433333333333333
14219.0,0.0,0.94
14221.0,0.0,0.93
14223.0,0.47,0.53
14126.0,0.33,0.6433333333333333
16028.0,0.0,1.0
16030.0,0.0,0.9666666666666667
15032.0,0.023333333333333334,0.9733333333333334
15034.0,0.8233333333333334,0.13
24080.0,0.6766666666666666,0.27
24082.0,0.6266666666666667,0.37333333333333335
19408.0,0.09,0.9066666666666666
19410.0,0.0,0.9966666666666667
15356.0,0.06,0.9233333333333333
15358.0,0.18333333333333332,0.8
20290.0,0.3933333333333333,0.29333333333333333
20292.0,0.14,0.72
26046.0,0.0,0.4
26048.0,0.03,0.7133333333333334
20948.0,0.5466666666666666,0.4533333333333333
20950.0,0.11666666666666667,0.7366666666666667
14805.0,0.45666666666666667,0.14
14807.0,0.09666666666666666,0.5333333333333333
26117.0,0.03,0.97
13848.0,0.01,0.6833333333333333
13850.0,0.0,0.6566666666666666
19705.0,0.0,0.4866666666666667
24206.0,0.08,0.89
24208.0,0.0,0.9733333333333334
22446.0,0.18,0.78
22448.0,0.28,0.53
19133.0,0.6533333333333333,0.24
19135.0,0.7466666666666667,0.16
15367.0,0.28,0.71
15369.0,0.4533333333333333,0.44
14941.0,0.7666666666666667,0.22
14943.0,0.006666666666666667,0.84
21341.0,0.2833333333333333,0.24666666666666667
21343.0,0.0,0.4266666666666667
29474.0,0.72,0.28
27417.0,0.4033333333333333,0.35
27419.0,0.06,0.07333333333333333
26926.0,0.47,0.3
26928.0,0.5033333333333333,0.19666666666666666
31489.0,0.06333333333333334,0.13666666666666666
30513.0,0.04,0.96
30515.0,0.09,0.91
28723.0,0.016666666666666666,0.9833333333333333
28725.0,0.0,1.0
31363.0,0.0,0.09666666666666666
31365.0,0.49333333333333335,0.05333333333333334
31053.0,0.43,0.12666666666666668
30869.0,0.5,0.5
28991.0,0.44333333333333336,0.5566666666666666
28993.0,0.7966666666666666,0.20333333333333334
26901.0,0.10666666666666667,0.8366666666666667
26903.0,0.15,0.8466666666666667
30008.0,0.19,0.81
30010.0,0.62,0.37
30181.0,0.0,1.0
30183.0,0.33666666666666667,0.5566666666666666
31086.0,0.0,0.35
29009.0,0.0,1.0
29011.0,0.0,1.0
30655.0,0.0,1.0
30657.0,0.04666666666666667,0.9533333333333334
28942.0,0.016666666666666666,0.28
28944.0,0.06,0.36
29208.0,0.47333333333333333,0.42333333333333334
29186.0,0.37,0.27
29188.0,0.61,0.25
26571.0,0.7566666666666667,0.24333333333333335
26573.0,0.5766666666666667,0.42333333333333334
31076.0,0.19333333333333333,0.7933333333333333
31078.0,0.22666666666666666,0.6533333333333333
28956.0,0.23,0.07
28958.0,0.9766666666666667,0.023333333333333334
30169.0,0.6566666666666666,0.15
30171.0,0.5566666666666666,0.44333333333333336
26702.0,0.0,0.5733333333333334
26704.0,0.09333333333333334,0.6733333333333333
26706.0,0.76,0.24
26708.0,0.13,0.38
30057.0,0.02666666666666667,0.84
30059.0,0.57,0.43
30061.0,0.19333333333333333,0.7566666666666667
30063.0,0.5466666666666666,0.4033333333333333
28878.0,0.24666666666666667,0.75
28880.0,0.3233333333333333,0.62
27101.0,0.0,1.0
28006.0,0.2866666666666667,0.32666666666666666
28008.0,0.05333333333333334,0.13
31403.0,0.59,0.41
31405.0,0.34,0.63
27411.0,0.0,0.54
27413.0,0.09666666666666666,0.89
29306.0,0.01,0.5933333333333334
30333.0,0.056666666666666664,0.8866666666666667
30335.0,0.19333333333333333,0.2733333333333333
29468.0,0.3466666666666667,0.6533333333333333
29470.0,0.24333333333333335,0.7566666666666667
28998.0,0.89,0.11
31623.0,0.7733333333333333,0.11666666666666667
31625.0,0.8933333333333333,0.10666666666666667
31467.0,0.44333333333333336,0.5033333333333333
31469.0,0.7933333333333333,0.14666666666666667
31471.0,0.4066666666666667,0.39
31473.0,0.53,0.4266666666666667
26895.0,0.0,1.0
26897.0,0.0,0.99
27531.0,0.23666666666666666,0.7633333333333333
31537.0,0.8633333333333333,0.06666666666666667
26546.0,0.08666666666666667,0.6133333333333333
27455.0,0.8033333333333333,0.19666666666666666
27457.0,0.2833333333333333,0.7166666666666667
27324.0,0.1,0.8833333333333333
27770.0,0.0,1.0
27772.0,0.0,1.0
29503.0,0.01,0.53
29505.0,0.24333333333333335,0.55
31690.0,0.58,0.29
31692.0,0.0,0.41
27660.0,0.02,0.98
27662.0,0.08,0.92
30908.0,0.6566666666666666,0.07
30249.0,0.58,0.41
26641.0,0.016666666666666666,0.86
26643.0,0.05,0.95
27544.0,0.05333333333333334,0.9466666666666667
27546.0,0.25,0.7466666666666667
31599.0,0.29333333333333333,0.08
31601.0,0.89,0.11
27441.0,0.01,0.9
27443.0,0.25333333333333335,0.6
27812.0,0.07,0.66
27814.0,0.0033333333333333335,0.91
28230.0,0.6033333333333334,0.38666666666666666
28232.0,0.05333333333333334,0.3233333333333333
27242.0,0.5133333333333333,0.4866666666666667
27244.0,0.5233333333333333,0.4533333333333333
30067.0,0.10666666666666667,0.74
31069.0,0.02,0.8966666666666666
31071.0,0.023333333333333334,0.6366666666666667
27514.0,0.17666666666666667,0.5366666666666666
27516.0,0.33666666666666667,0.63
26839.0,0.7633333333333333,0.12666666666666668
26841.0,0.8933333333333333,0.07
27279.0,0.31666666666666665,0.5433333333333333
27281.0,0.05333333333333334,0.9133333333333333
30163.0,0.08666666666666667,0.9133333333333333
30165.0,0.01,0.9866666666666667
29461.0,0.013333333333333334,0.9433333333333334
29463.0,0.07333333333333333,0.6766666666666666
30217.0,0.016666666666666666,0.62
30219.0,0.0,1.0
31307.0,0.0,0.99
28849.0,0.20333333333333334,0.71
28851.0,0.45,0.5266666666666666
27355.0,0.0033333333333333335,0.9633333333333334
27357.0,0.8266666666666667,0.17333333333333334
31464.0,0.06,0.52
28986.0,0.0,0.8633333333333333
28988.0,0.0,0.6766666666666666
30444.0,0.19666666666666666,0.74
30446.0,0.4266666666666667,0.57
27230.0,0.07,0.5766666666666667
27232.0,0.04666666666666667,0.8166666666666667
26739.0,0.05333333333333334,0.6666666666666666
26741.0,0.21333333333333335,0.59
26853.0,0.10666666666666667,0.8566666666666667
31044.0,0.5633333333333334,0.42
31046.0,0.23333333333333334,0.7333333333333333
28399.0,0.66,0.22666666666666666
28401.0,0.5566666666666666,0.24
26593.0,0.2,0.43
27941.0,0.29333333333333333,0.7066666666666667
27943.0,0.30666666666666664,0.6566666666666666
28843.0,0.42333333333333334,0.5766666666666667
28859.0,0.84,0.16
28861.0,0.38333333333333336,0.5966666666666667
28175.0,0.85,0.15
28177.0,0.8966666666666666,0.10333333333333333
28909.0,0.16666666666666666,0.15333333333333332
28911.0,0.45666666666666667,0.2
28913.0,0.44666666666666666,0.2866666666666667
28915.0,0.6833333333333333,0.31666666666666665
30803.0,0.0033333333333333335,0.8866666666666667
30805.0,0.0,0.7466666666666667
30787.0,0.21333333333333335,0.41333333333333333
30789.0,0.6433333333333333,0.31333333333333335
26769.0,0.7833333333333333,0.21666666666666667
26771.0,0.7666666666666667,0.23333333333333334
29247.0,0.7533333333333333,0.23
27849.0,0.0,1.0
26692.0,0.016666666666666666,0.9833333333333333
26694.0,0.05,0.85
26696.0,0.11333333333333333,0.58
26698.0,0.03666666666666667,0.74
27698.0,0.13,0.53
29355.0,0.02666666666666667,0.77
31617.0,0.20333333333333334,0.4066666666666667
31619.0,0.22,0.11333333333333333
30979.0,0.04666666666666667,0.9533333333333334
30981.0,0.03666666666666667,0.9433333333333334
27519.0,0.8033333333333333,0.17333333333333334
27521.0,0.8733333333333333,0.12666666666666668
28149.0,0.27,0.7166666666666667
28151.0,0.43333333333333335,0.55
28153.0,0.42,0.58
31593.0,0.30333333333333334,0.6966666666666667
31595.0,0.5433333333333333,0.43666666666666665
27399.0,0.0,1.0
27401.0,0.0,1.0
29322.0,0.0,0.99
27205.0,0.41333333333333333,0.27666666666666667
27207.0,0.0,1.0
30272.0,0.0,0.57
30274.0,0.0,0.9033333333333333
30188.0,0.23666666666666666,0.7633333333333333
30190.0,0.0,1.0
27274.0,0.14666666666666667,0.31
27276.0,0.4666666666666667,0.07333333333333333
31678.0,0.62,0.33
31680.0,0.7033333333333334,0.21
28735.0,0.11,0.71
31324.0,0.38666666666666666,0.31333333333333335
31326.0,0.39,0.49333333333333335
26858.0,0.06666666666666667,0.9233333333333333
26860.0,0.0,1.0
27675.0,0.4033333333333333,0.52
27677.0,0.4666666666666667,0.5333333333333333
28294.0,0.6666666666666666,0.16666666666666666
28296.0,0.87,0.08
28393.0,0.54,0.4533333333333333
28395.0,0.79,0.21
29704.0,0.0,0.87
29706.0,0.0,0.9333333333333333
31429.0,0.04,0.6633333333333333
31431.0,0.0,0.42
30360.0,0.58,0.41333333333333333
30362.0,0.5733333333333334,0.3333333333333333
30997.0,0.10333333333333333,0.35333333333333333
30999.0,0.2833333333333333,0.19333333333333333
29788.0,0.0,0.9266666666666666
31423.0,0.7666666666666667,0.23333333333333334
31425.0,0.5833333333333334,0.38
27009.0,0.0,0.59
27011.0,0.25,0.46
27057.0,0.9566666666666667,0.02
27059.0,0.7,0.21333333333333335
27061.0,0.76,0.24
27063.0,0.7566666666666667,0.24333333333333335
27092.0,0.49666666666666665,0.056666666666666664
27094.0,0.8666666666666667,0.08
27096.0,0.5366666666666666,0.2966666666666667
27098.0,0.22,0.44666666666666666
27682.0,0.7266666666666667,0.27
30815.0,0.0,0.9866666666666667
30817.0,0.06666666666666667,0.8
31409.0,0.05333333333333334,0.34
31411.0,0.03333333333333333,0.7733333333333333
30235.0,0.01,0.68
30237.0,0.013333333333333334,0.7366666666666667
29262.0,0.4066666666666667,0.17
29264.0,0.24,0.28
28405.0,0.73,0.17333333333333334
28407.0,0.89,0.04
30340.0,0.03,0.5733333333333334
27331.0,0.04,0.9066666666666666
27333.0,0.0,1.0
27335.0,0.0,1.0
27067.0,0.0,0.46
27069.0,0.0,0.95
27071.0,0.47,0.45
27073.0,0.1,0.5233333333333333
28731.0,0.89,0.05
28968.0,0.19,0.81
28970.0,0.0,1.0
27083.0,0.49666666666666665,0.4066666666666667
27085.0,0.5833333333333334,0.4166666666666667
26801.0,0.02666666666666667,0.5933333333333334
26803.0,0.8566666666666667,0.12
31416.0,0.19666666666666666,0.7933333333333333
31418.0,0.43666666666666665,0.38666666666666666
29064.0,0.9,0.06333333333333334
29066.0,0.86,0.09333333333333334
30593.0,0.0,1.0
30595.0,0.0,1.0
26875.0,0.0,1.0
26991.0,0.043333333333333335,0.7333333333333333
26993.0,0.0,1.0
26995.0,0.38,0.5966666666666667
26997.0,0.20666666666666667,0.7933333333333333
28219.0,0.11333333333333333,0.84
28221.0,0.4666666666666667,0.5333333333333333
29174.0,0.5,0.5
29176.0,0.1,0.7533333333333333
31317.0,0.0,1.0
31319.0,0.0,1.0
28905.0,0.0,0.42333333333333334
31331.0,0.24,0.07333333333333333
31333.0,0.34,0.03666666666666667
26879.0,0.0,1.0
26881.0,0.0,1.0
27853.0,0.13666666666666666,0.8466666666666667
27855.0,0.02666666666666667,0.9
26711.0,0.6466666666666666,0.2866666666666667
26713.0,0.3233333333333333,0.2833333333333333
30507.0,0.6433333333333333,0.33666666666666667
30509.0,0.5966666666666667,0.4033333333333333
26597.0,0.22333333333333333,0.5466666666666666
26599.0,0.23,0.6233333333333333
27525.0,0.91,0.09
27829.0,0.0,1.0
27831.0,0.31333333333333335,0.5933333333333334
26985.0,0.01,0.8866666666666667
26987.0,0.0033333333333333335,0.6633333333333333
27024.0,0.0,0.9866666666666667
27026.0,0.0,0.9866666666666667
27028.0,0.0,0.9933333333333333
27030.0,0.0,0.9666666666666667
31312.0,0.18333333333333332,0.37
31314.0,0.0,1.0
28499.0,0.04666666666666667,0.6033333333333334
28501.0,0.15,0.7266666666666667
30051.0,0.10333333333333333,0.8666666666666667
30053.0,0.28,0.7133333333333334
30851.0,0.15333333333333332,0.3333333333333333
30224.0,0.09666666666666666,0.44333333333333336
30226.0,0.16666666666666666,0.5133333333333333
29081.0,0.0,1.0
29083.0,0.0,1.0
31035.0,0.49333333333333335,0.24666666666666667
31037.0,0.27666666666666667,0.67
27666.0,0.0033333333333333335,0.3433333333333333
27668.0,0.3933333333333333,0.34
29035.0,0.0,0.9533333333333334
29037.0,0.0033333333333333335,0.47333333333333333
30873.0,0.006666666666666667,0.09
30875.0,0.12,0.79
31561.0,0.0,1.0
31563.0,0.31666666666666665,0.55
31695.0,0.0,0.9233333333333333
31697.0,0.0,0.31
29484.0,0.4633333333333333,0.5366666666666666
29486.0,0.24333333333333335,0.45
27405.0,0.0,1.0
27407.0,0.0,1.0
29057.0,0.6833333333333333,0.19666666666666666
29059.0,0.96,0.04
27194.0,0.016666666666666666,0.9833333333333333
27196.0,0.11666666666666667,0.8833333333333333
27450.0,0.13333333333333333,0.8666666666666667
27452.0,0.0,1.0
28276.0,0.3,0.6333333333333333
28278.0,0.55,0.43
27507.0,0.08,0.8566666666666667
27509.0,0.0,0.93
30071.0,0.016666666666666666,0.96
30073.0,0.14333333333333334,0.8566666666666667
31009.0,0.6766666666666666,0.21333333333333335
31011.0,0.24,0.76
26919.0,0.7266666666666667,0.13666666666666666
26921.0,0.88,0.04666666666666667
31303.0,0.88,0.12
27111.0,0.37666666666666665,0.6233333333333333
27113.0,0.77,0.23
27115.0,0.39666666666666667,0.6033333333333334
27117.0,0.4766666666666667,0.25666666666666665
28855.0,0.08333333333333333,0.8966666666666666
28753.0,0.05333333333333334,0.83
28755.0,0.5333333333333333,0.44333333333333336
27317.0,0.8533333333333334,0.14666666666666667
27319.0,0.7,0.3
27993.0,0.7466666666666667,0.10666666666666667
27995.0,0.7033333333333334,0.19333333333333333
26657.0,0.17333333333333334,0.8266666666666667
26659.0,0.02666666666666667,0.96
29420.0,0.89,0.11
29422.0,0.7466666666666667,0.13666666666666666
26734.0,0.6866666666666666,0.25
26736.0,0.36666666666666664,0.6333333333333333
28337.0,0.0,0.8133333333333334
28339.0,0.02,0.8333333333333334
27235.0,0.8466666666666667,0.15333333333333332
27237.0,0.8433333333333334,0.15666666666666668
27916.0,0.013333333333333334,0.8166666666666667
27918.0,0.12,0.43
26555.0,0.6433333333333333,0.3566666666666667
26557.0,0.38666666666666666,0.6133333333333333
26559.0,0.65,0.17666666666666667
26561.0,0.8533333333333334,0.10666666666666667
30015.0,0.18,0.36
30017.0,0.11666666666666667,0.38
26722.0,0.02666666666666667,0.58
26724.0,0.6766666666666666,0.2733333333333333
29878.0,0.04,0.7733333333333333
29880.0,0.8533333333333334,0.14
27370.0,0.0,1.0
27372.0,0.0,1.0
27483.0,0.0,1.0
27485.0,0.0,0.9666666666666667
27361.0,0.07,0.92
27363.0,0.33666666666666667,0.6166666666666667
30200.0,0.7833333333333333,0.19666666666666666
30202.0,0.94,0.06
27157.0,0.013333333333333334,0.92
27159.0,0.0,1.0
27161.0,0.07333333333333333,0.9266666666666666
27163.0,0.056666666666666664,0.9433333333333334
29867.0,0.5833333333333334,0.4166666666666667
29869.0,0.5133333333333333,0.4866666666666667
29871.0,0.32666666666666666,0.6733333333333333
29873.0,0.42,0.58
26728.0,0.22,0.47
26730.0,0.5133333333333333,0.3
26680.0,0.15666666666666668,0.6533333333333333
26682.0,0.20333333333333334,0.6033333333333334
28780.0,0.05333333333333334,0.7633333333333333
28782.0,0.41333333333333333,0.49
28214.0,0.7666666666666667,0.23333333333333334
28216.0,0.8566666666666667,0.12
27779.0,0.5166666666666667,0.42
27781.0,0.45666666666666667,0.39
28865.0,0.49666666666666665,0.5033333333333333
28867.0,0.6333333333333333,0.11333333333333333
26933.0,0.16666666666666666,0.8333333333333334
26935.0,0.57,0.43
27785.0,0.043333333333333335,0.94
28165.0,0.0033333333333333335,0.39666666666666667
28167.0,0.02666666666666667,0.8166666666666667
27339.0,0.04,0.6666666666666666
27341.0,0.02,0.98
27343.0,0.0,0.85
27345.0,0.23,0.77
30519.0,0.03333333333333333,0.11
30521.0,0.04666666666666667,0.09333333333333334
26674.0,0.7,0.3
26676.0,0.69,0.2733333333333333
26865.0,0.15666666666666668,0.83
28949.0,0.52,0.46
28951.0,0.7133333333333334,0.25333333333333335
30078.0,0.0,0.5166666666666667
30080.0,0.12,0.6733333333333333
28199.0,0.39666666666666667,0.15
28201.0,0.5333333333333333,0.4033333333333333
27655.0,0.11666666666666667,0.8833333333333333
28411.0,0.83,0.17
28413.0,0.93,0.07
29737.0,0.13666666666666666,0.56
28807.0,0.26,0.37333333333333335
28809.0,0.6066666666666667,0.31666666666666665
30948.0,0.35,0.3933333333333333
27692.0,0.0,0.4533333333333333
30323.0,0.39,0.61
27423.0,0.27,0.5233333333333333
27425.0,0.02666666666666667,0.9733333333333334
28287.0,0.3,0.7
28289.0,0.0,1.0
31049.0,0.0,0.06
27705.0,0.20666666666666667,0.6733333333333333
27707.0,0.22,0.7233333333333334
31683.0,0.15,0.5133333333333333
31685.0,0.7366666666666667,0.15
27549.0,0.30333333333333334,0.34
27551.0,0.17333333333333334,0.7033333333333334
27553.0,0.03666666666666667,0.6133333333333333
27555.0,0.21333333333333335,0.6866666666666666
27122.0,0.27666666666666667,0.44333333333333336
27124.0,0.15,0.8233333333333334
27126.0,0.16666666666666666,0.5666666666666667
26620.0,0.21666666666666667,0.38666666666666666
26622.0,0.02666666666666667,0.5233333333333333
28281.0,0.06333333333333334,0.44666666666666666
28283.0,0.41333333333333333,0.33666666666666667
27461.0,0.02666666666666667,0.84
27463.0,0.0,0.9933333333333333
28189.0,0.5866666666666667,0.41333333333333333
28191.0,0.8933333333333333,0.10666666666666667
27729.0,0.0,0.24333333333333335
27731.0,0.0,0.6133333333333333
29496.0,0.8866666666666667,0.11333333333333333
29498.0,0.8566666666666667,0.14333333333333334
27178.0,0.0,1.0
27180.0,0.0,1.0
27182.0,0.0,1.0
27184.0,0.02666666666666667,0.9733333333333334
29051.0,0.023333333333333334,0.6966666666666667
29053.0,0.0,0.17333333333333334
28264.0,0.04666666666666667,0.72
28266.0,0.0,0.6633333333333333
31090.0,0.0,0.7933333333333333
31713.0,0.49666666666666665,0.23
31715.0,0.5533333333333333,0.22666666666666666
29300.0,0.016666666666666666,0.9833333333333333
29302.0,0.09,0.91
31661.0,0.6,0.4
29511.0,0.21333333333333335,0.41333333333333333
29513.0,0.28,0.45
27790.0,0.08,0.8033333333333333
31606.0,0.0,1.0
31608.0,0.9,0.1
31610.0,0.0,1.0
31612.0,0.0033333333333333335,0.8633333333333333
29326.0,0.4166666666666667,0.5833333333333334
29328.0,0.31,0.6833333333333333
30027.0,0.0,1.0
30029.0,0.0,0.95
31531.0,0.14,0.86
31533.0,0.79,0.17333333333333334
27936.0,0.31,0.6
27938.0,0.8066666666666666,0.18666666666666668
27686.0,0.013333333333333334,0.9866666666666667
29791.0,0.006666666666666667,0.3233333333333333
29201.0,0.38333333333333336,0.5033333333333333
29203.0,0.87,0.13
26587.0,0.49666666666666665,0.5033333333333333
26589.0,0.19,0.73
31004.0,0.02,0.7666666666666667
29315.0,0.0,1.0
29317.0,0.0,1.0
31588.0,0.0,1.0
31590.0,0.22,0.75
31028.0,0.0,0.84
31030.0,0.13666666666666666,0.8633333333333333
26608.0,0.07666666666666666,0.91
26610.0,0.15,0.7233333333333334
26604.0,0.23333333333333334,0.27666666666666667
28086.0,0.14,0.39666666666666667
30193.0,0.59,0.31666666666666665
30195.0,0.7633333333333333,0.18
28594.0,0.06333333333333334,0.9366666666666666
28596.0,0.1,0.8066666666666666
26636.0,0.5433333333333333,0.29
26638.0,0.49333333333333335,0.3466666666666667
29213.0,0.0,0.91
29215.0,0.05,0.95
29217.0,0.07,0.91
29219.0,0.02,0.94
27349.0,0.06666666666666667,0.6
27351.0,0.0,0.056666666666666664
30153.0,0.16,0.8033333333333333
30155.0,0.4266666666666667,0.5733333333333334
29292.0,0.7533333333333333,0.24666666666666667
29294.0,0.6866666666666666,0.12666666666666668
26907.0,0.06,0.18666666666666668
26909.0,0.05,0.8233333333333334
26911.0,0.14,0.6833333333333333
26652.0,0.42333333333333334,0.5766666666666667
26654.0,0.22666666666666666,0.5733333333333334
27429.0,0.03666666666666667,0.9633333333333334
27431.0,0.07666666666666666,0.9233333333333333
31021.0,0.15,0.4266666666666667
31023.0,0.0,0.78
29477.0,0.15,0.7133333333333334
29479.0,0.09333333333333334,0.7566666666666667
28823.0,0.09333333333333334,0.34
28825.0,0.12666666666666668,0.5166666666666667
28093.0,0.11333333333333333,0.7066666666666667
28095.0,0.44333333333333336,0.43666666666666665
27761.0,0.14333333333333334,0.57
26892.0,0.07333333333333333,0.10666666666666667
28938.0,0.0033333333333333335,0.82
29267.0,0.06333333333333334,0.8533333333333334
29269.0,0.10666666666666667,0.8033333333333333
30366.0,0.06333333333333334,0.9366666666666666
26831.0,0.8633333333333333,0.08333333333333333
26833.0,0.58,0.3233333333333333
27751.0,0.013333333333333334,0.93
27753.0,0.18333333333333332,0.7633333333333333
27755.0,0.016666666666666666,0.96
27757.0,0.02,0.95
27033.0,0.9666666666666667,0.03333333333333333
27035.0,0.6533333333333333,0.3466666666666667
27037.0,0.3,0.7
27039.0,0.44,0.56
26550.0,0.46,0.46
26552.0,0.5333333333333333,0.4666666666666667
30084.0,0.0,1.0
30086.0,0.006666666666666667,0.9933333333333333
29253.0,0.0,0.9733333333333334
29255.0,0.3566666666666667,0.5766666666666667
27535.0,0.17666666666666667,0.37333333333333335
27537.0,0.3,0.5866666666666667
27259.0,0.0,0.9933333333333333
27261.0,0.0,1.0
30967.0,0.57,0.43
30175.0,0.0,0.41333333333333333
30177.0,0.4166666666666667,0.15333333333333332
27911.0,0.056666666666666664,0.09333333333333334
26945.0,0.0,1.0
26947.0,0.0,1.0
30822.0,0.0,1.0
30205.0,0.0033333333333333335,0.9966666666666667
30207.0,0.16333333333333333,0.8366666666666667
28505.0,0.21,0.79
28507.0,0.11333333333333333,0.6566666666666666
29413.0,0.82,0.18
29415.0,0.36,0.64
26663.0,0.5266666666666666,0.3433333333333333
26665.0,0.5266666666666666,0.4666666666666667
26667.0,0.7133333333333334,0.28
26669.0,0.8133333333333334,0.18666666666666668
29638.0,0.23333333333333334,0.5266666666666666
29640.0,0.27,0.6766666666666666
26940.0,0.15,0.7366666666666667
26942.0,0.12666666666666668,0.8733333333333333
28196.0,0.13333333333333333,0.43
30899.0,0.14666666666666667,0.8533333333333334
30901.0,0.03333333333333333,0.9633333333333334
29027.0,0.5766666666666667,0.23666666666666666
29029.0,0.32666666666666666,0.4766666666666667
29077.0,0.0,0.6433333333333333
28892.0,0.09333333333333334,0.13666666666666666
29407.0,0.0033333333333333335,0.9966666666666667
29409.0,0.5233333333333333,0.4766666666666667
28795.0,0.0,0.013333333333333334
27837.0,0.02,0.98
27839.0,0.056666666666666664,0.8966666666666666
28884.0,0.01,0.99
28886.0,0.0,1.0
27287.0,0.17666666666666667,0.63
27289.0,0.1,0.6733333333333333
26746.0,0.32666666666666666,0.6733333333333333
26748.0,0.2633333333333333,0.7066666666666667
29709.0,0.0,0.8166666666666667
29711.0,0.0,0.9166666666666666
28377.0,0.16666666666666666,0.4033333333333333
28379.0,0.03,0.97
30809.0,0.0,0.91
30811.0,0.006666666666666667,0.9766666666666667
29779.0,0.07,0.8133333333333334
29781.0,0.36333333333333334,0.46
26845.0,0.45,0.2833333333333333
26847.0,0.08,0.3433333333333333
31515.0,0.63,0.37
31517.0,0.7233333333333334,0.26
31519.0,0.6633333333333333,0.3233333333333333
31521.0,0.8866666666666667,0.056666666666666664
26584.0,0.38,0.13
29047.0,0.32,0.06333333333333334
29332.0,0.0,0.9633333333333334
29334.0,0.11,0.22
28225.0,0.01,0.79
29442.0,0.0,0.8933333333333333
29444.0,0.0,0.9366666666666666
30047.0,0.46,0.5366666666666666
28135.0,0.016666666666666666,0.9833333333333333
28137.0,0.023333333333333334,0.9766666666666667
31743.0,0.013333333333333334,0.15333333333333332
27307.0,0.22666666666666666,0.7066666666666667
26885.0,0.13333333333333333,0.39
26887.0,0.15,0.23333333333333334
26685.0,0.0,1.0
26687.0,0.02,0.98
27223.0,0.06666666666666667,0.51
27225.0,0.44333333333333336,0.5566666666666666
30021.0,0.006666666666666667,0.8366666666666667
30023.0,0.2833333333333333,0.47
28011.0,0.1,0.61
28013.0,0.19666666666666666,0.7733333333333333
30553.0,0.17,0.77
30555.0,0.30333333333333334,0.6933333333333334
28321.0,0.0,1.0
28465.0,0.23,0.6266666666666667
28345.0,0.3933333333333333,0.31666666666666665
28347.0,0.36333333333333334,0.1
27049.0,0.2733333333333333,0.5733333333333334
27051.0,0.0,0.63
27053.0,0.01,0.5666666666666667
29761.0,0.5233333333333333,0.25
29763.0,0.5633333333333334,0.16333333333333333
28383.0,0.0033333333333333335,0.9666666666666667
28385.0,0.07666666666666666,0.4766666666666667
28081.0,0.6266666666666667,0.29333333333333333
27375.0,0.02,0.9466666666666667
27377.0,0.01,0.99
28527.0,0.11666666666666667,0.16
31503.0,0.1,0.7933333333333333
31505.0,0.023333333333333334,0.9333333333333333
27979.0,0.47,0.53
28269.0,0.0,1.0
28271.0,0.25,0.75
26580.0,0.08,0.7366666666666667
31654.0,0.03,0.88
31656.0,0.06,0.81
28186.0,0.6766666666666666,0.11666666666666667
29342.0,0.18,0.64
29344.0,0.83,0.17
29447.0,0.18333333333333332,0.73
29449.0,0.2,0.6233333333333333
27817.0,0.46,0.3433333333333333
27819.0,0.5166666666666667,0.27666666666666667
28961.0,0.6333333333333333,0.12333333333333334
28963.0,0.8266666666666667,0.06666666666666667
29529.0,0.0,1.0
29531.0,0.0,1.0
29533.0,0.01,0.98
29535.0,0.20666666666666667,0.4666666666666667
29309.0,0.7733333333333333,0.21666666666666667
29311.0,0.14333333333333334,0.82
29798.0,0.0,0.5133333333333333
29800.0,0.78,0.2
28979.0,0.9333333333333333,0.06666666666666667
28981.0,0.2833333333333333,0.15666666666666668
30354.0,0.06666666666666667,0.38666666666666666
30356.0,0.04,0.8333333333333334
29167.0,0.0,0.9966666666666667
29169.0,0.0,1.0
27247.0,0.0,0.9266666666666666
27249.0,0.13333333333333333,0.8366666666666667
30327.0,0.26,0.41
