unique_round_id,total_round_time,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted
306,172,0,4,6,0,0,0,0:00,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
307,300,0,12,60,0,0,0,0:00,0,0.0,8,51,2,4,2,5,12,59,0,1,0,0
308,300,0,23,46,0,0,0,0:00,0,0.0,13,34,5,6,5,6,23,46,0,0,0,0
309,300,0,21,71,0,1,0,0:00,0,0.0,16,63,3,5,2,3,19,69,0,0,2,2
310,300,0,24,42,0,0,0,0:28,0,0.0,12,29,2,3,8,8,18,36,1,1,3,3
311,300,0,27,89,0,0,0,0:00,0,0.0,18,78,2,2,7,9,27,88,0,1,0,0
312,300,0,23,62,0,0,0,0:00,0,0.0,20,57,0,1,3,4,22,61,1,1,0,0
313,156,0,12,31,0,1,0,0:00,0,0.0,9,27,2,3,1,1,12,29,0,0,0,2
314,156,2,11,29,0,0,0,0:13,0,0.0,6,24,0,0,5,5,11,29,0,0,0,0
315,300,0,19,30,1,1,0,1:58,0,1.0,9,19,4,4,2,2,9,17,6,8,0,0
316,300,0,26,53,1,1,1,1:03,0,0.0,8,30,14,18,0,0,14,39,6,7,2,2
317,300,0,26,48,0,0,0,1:19,0,0.0,10,31,6,7,5,5,14,34,7,9,0,0
318,300,0,31,58,0,4,0,1:49,0,0.0,12,33,12,17,4,5,15,36,10,14,3,5
319,300,0,26,73,0,0,0,0:24,0,0.0,15,62,4,4,5,5,21,68,3,3,0,0
320,300,0,34,58,0,0,0,0:37,0,0.0,15,36,11,14,5,5,27,50,4,5,0,0
321,300,0,38,41,1,3,0,--,0,0.0,3,4,12,14,9,9,6,9,18,18,0,0
322,300,0,40,44,0,0,0,--,0,0.0,1,5,13,13,0,0,2,6,12,12,0,0
323,300,0,28,38,1,1,0,--,0,0.0,2,3,5,5,0,2,2,5,4,4,1,1
324,300,0,23,27,0,1,0,--,0,0.0,2,3,4,4,5,5,3,4,8,8,0,0
325,300,0,29,39,1,3,0,--,0,0.0,6,13,6,8,2,2,8,13,6,10,0,0
326,300,0,27,39,0,0,0,--,0,1.0,5,13,6,9,2,2,6,13,5,9,2,2
327,300,0,16,48,1,2,0,0:13,0,0.0,11,39,0,3,4,4,14,44,0,1,1,1
328,300,0,10,41,0,0,0,0:00,0,0.0,2,33,1,1,7,7,10,41,0,0,0,0
329,300,0,21,47,0,0,0,0:00,0,0.0,14,38,4,6,3,3,21,47,0,0,0,0
330,300,0,23,70,0,0,0,0:00,0,0.0,13,54,1,4,9,12,23,70,0,0,0,0
333,300,0,13,22,0,0,0,0:07,0,0.0,3,12,2,2,1,1,6,12,0,3,0,0
334,300,0,27,43,0,3,0,1:57,0,0.0,4,18,10,11,2,3,5,19,11,13,0,0
335,300,0,18,29,0,1,0,0:30,0,0.0,3,12,6,8,2,2,7,14,4,8,0,0
336,300,0,31,42,0,1,0,2:43,0,0.0,4,14,5,6,4,4,6,12,7,12,0,0
337,300,0,16,35,0,0,0,0:00,0,0.0,10,28,1,2,4,4,10,26,5,8,0,0
338,300,0,39,65,0,2,0,2:15,0,0.0,11,29,11,16,7,10,15,34,14,21,0,0
339,300,0,18,47,0,2,0,0:00,0,0.0,5,29,9,12,4,6,17,44,1,3,0,0
340,300,0,20,63,0,0,0,0:00,0,0.0,13,53,1,2,6,8,19,62,1,1,0,0
341,245,0,17,41,0,1,1,2:28,0,1.0,5,24,1,3,2,2,4,23,0,0,4,6
342,245,1,56,75,0,0,2,0:05,0,0.0,31,48,3,4,0,0,28,46,6,6,0,0
345,300,0,29,58,0,1,0,0:00,0,0.0,10,38,6,6,13,14,29,58,0,0,0,0
346,300,1,40,72,0,0,0,0:02,0,0.0,29,55,8,13,3,4,37,66,0,1,3,5
349,300,0,15,29,0,1,0,0:00,0,0.0,2,13,7,9,3,4,10,24,2,2,0,0
350,300,0,19,36,0,2,0,0:45,0,0.0,9,22,4,7,3,3,7,22,9,10,0,0
351,300,0,12,27,0,2,0,0:44,0,0.0,3,13,8,10,1,3,9,21,3,5,0,0
352,300,0,24,40,0,1,0,0:03,0,0.0,6,20,8,10,2,2,10,26,6,6,0,0
353,300,0,15,37,0,3,0,0:11,0,0.0,8,24,6,10,1,3,12,33,3,4,0,0
354,300,0,19,38,0,0,0,0:00,0,0.0,11,29,5,5,3,4,15,32,4,6,0,0
355,300,0,10,20,0,2,0,0:57,0,0.0,1,7,5,5,4,8,9,18,1,2,0,0
356,300,0,20,37,0,1,0,0:00,0,0.0,8,19,1,3,6,9,13,29,2,2,0,0
357,300,0,12,23,1,1,0,0:51,0,1.0,3,10,4,6,4,6,8,19,2,2,1,1
358,300,0,19,34,0,0,0,0:00,0,0.0,3,15,1,2,14,16,17,31,1,2,0,0
359,300,0,42,62,0,1,0,0:21,0,0.0,24,42,12,14,1,1,6,17,31,40,0,0
360,300,0,28,38,1,3,0,1:33,0,2.0,3,12,11,12,1,1,6,15,8,9,1,1
361,300,0,9,23,0,0,0,0:00,0,0.0,4,15,4,6,1,2,9,23,0,0,0,0
362,300,0,31,73,0,2,0,0:00,0,0.0,18,54,7,10,4,5,26,60,3,9,0,0
363,300,0,34,79,0,0,0,0:00,0,0.0,19,59,12,17,0,0,20,61,11,15,0,0
364,300,0,40,74,0,5,0,0:01,0,0.0,29,61,8,10,1,1,24,50,14,22,0,0
365,260,0,14,24,1,2,0,0:29,0,0.0,2,8,5,8,7,8,13,23,1,1,0,0
366,260,1,24,55,0,0,0,0:04,0,0.0,23,54,0,0,1,1,18,40,4,11,2,4
367,258,0,17,52,0,0,0,0:00,0,0.0,12,45,4,6,1,1,17,52,0,0,0,0
368,258,1,40,61,0,0,0,0:04,0,0.0,27,44,0,2,13,15,36,55,2,3,2,3
371,300,0,36,62,0,0,0,1:42,0,2.0,13,32,2,5,10,12,16,34,0,1,9,14
372,300,0,14,66,0,0,0,0:00,0,0.0,8,55,1,5,0,1,8,60,1,1,0,0
373,300,0,34,47,1,1,0,1:44,0,2.0,13,23,3,4,14,15,19,30,1,1,10,11
374,300,0,10,45,0,0,0,0:00,0,0.0,4,39,0,0,0,0,4,39,0,0,0,0
375,300,0,59,66,1,1,0,4:22,0,1.0,20,26,0,0,2,2,2,2,0,0,20,26
376,300,0,27,34,0,0,0,0:00,0,0.0,0,4,0,0,0,0,0,4,0,0,0,0
381,300,0,19,43,0,0,0,0:00,0,0.0,6,28,8,9,5,6,17,40,2,3,0,0
382,300,0,27,47,0,1,0,0:00,0,0.0,4,22,4,5,19,20,27,46,0,1,0,0
383,300,0,17,39,1,2,0,0:29,0,1.0,6,23,6,9,4,6,16,38,0,0,0,0
384,300,0,37,65,0,0,0,0:00,0,0.0,2,26,9,12,23,24,32,59,2,3,0,0
385,300,0,22,44,0,5,0,0:03,0,0.0,7,25,6,10,9,9,20,41,2,3,0,0
386,300,0,29,50,0,0,0,0:00,0,0.0,7,23,7,12,11,11,25,46,0,0,0,0
389,300,1,44,62,0,0,0,2:42,0,2.0,30,48,4,4,2,2,11,20,2,3,23,31
390,300,0,6,24,0,2,0,0:02,0,0.0,5,23,0,0,0,0,5,23,0,0,0,0
391,300,0,21,37,0,0,0,0:14,0,0.0,12,28,2,2,5,5,14,29,5,6,0,0
392,300,0,26,39,1,3,0,2:20,0,0.0,8,19,1,1,0,0,8,19,1,1,0,0
393,300,0,27,69,0,0,0,0:00,0,0.0,18,58,2,3,6,7,23,62,3,6,0,0
394,300,0,34,86,0,2,0,0:52,0,0.0,19,67,3,5,0,0,19,68,3,4,0,0
395,300,0,15,30,0,1,0,0:16,1,1.0,11,25,3,4,1,1,10,25,3,3,2,2
396,300,0,14,41,1,2,0,0:28,0,0.0,12,38,1,2,1,1,8,33,5,6,1,2
397,250,1,13,39,0,0,0,0:42,0,0.0,9,32,4,7,0,0,12,35,1,4,0,0
398,250,0,14,47,0,0,0,0:04,0,0.0,9,39,2,5,0,0,10,42,1,2,0,0
399,300,0,18,38,2,3,0,1:18,0,0.0,4,19,2,5,5,6,9,26,1,1,1,3
400,300,0,12,28,0,1,0,0:00,0,0.0,2,14,3,5,4,6,8,24,1,1,0,0
401,300,0,16,37,3,5,0,0:48,0,1.0,13,30,1,4,1,2,11,32,1,1,3,3
402,300,0,16,33,0,0,0,0:00,0,0.0,4,20,3,4,8,8,15,31,0,1,0,0
403,300,0,20,41,1,4,0,0:50,0,0.0,11,30,3,5,2,2,9,28,0,2,7,7
404,300,0,16,34,0,0,0,0:00,0,0.0,4,15,4,9,8,10,15,33,1,1,0,0
405,300,0,12,36,0,0,0,0:00,0,0.0,6,24,4,9,0,1,7,30,3,4,0,0
406,300,0,32,44,1,1,0,2:16,0,1.0,3,13,6,7,7,8,7,19,9,9,0,0
407,300,0,7,16,0,0,0,0:03,0,0.0,3,12,3,3,0,0,6,15,0,0,0,0
408,300,0,36,65,4,5,0,3:24,0,5.0,17,41,7,7,6,8,3,19,8,12,19,25
409,300,0,11,32,0,0,0,0:03,0,0.0,7,27,1,1,0,0,7,26,0,1,1,1
410,300,0,30,50,3,5,0,2:52,0,2.0,2,14,0,4,9,11,3,19,8,10,0,0
417,157,0,17,45,1,1,2,0:45,0,1.0,5,27,3,7,3,4,8,30,0,0,3,8
418,157,0,2,20,0,1,0,0:00,0,0.0,2,18,0,1,0,1,2,20,0,0,0,0
419,300,0,68,86,0,1,1,1:57,1,1.0,11,24,0,0,0,0,0,0,0,0,11,24
420,300,0,7,16,0,0,1,2:57,0,0.0,0,9,0,0,0,0,0,1,0,0,0,8
425,300,0,28,67,0,0,0,0:00,0,0.0,23,58,4,7,1,2,27,66,1,1,0,0
426,300,0,11,53,0,2,0,0:00,0,0.0,7,44,3,8,0,0,10,51,0,1,0,0
427,300,0,18,52,0,0,0,0:00,0,0.0,12,42,5,9,1,1,18,51,0,1,0,0
428,300,0,4,65,0,0,0,0:00,0,0.0,3,59,1,6,0,0,4,64,0,1,0,0
429,300,0,31,72,0,0,0,0:00,0,0.0,26,60,4,11,1,1,30,70,1,2,0,0
430,300,0,14,61,0,1,0,0:00,0,0.0,10,56,2,3,2,2,14,61,0,0,0,0
439,300,0,42,58,3,3,0,--,0,0.0,6,21,1,1,0,0,3,11,2,4,2,7
440,300,0,4,9,2,7,0,--,0,0.0,1,4,0,1,0,0,1,5,0,0,0,0
441,300,0,33,63,0,0,0,--,1,0.0,16,43,2,2,0,0,11,35,3,5,4,5
442,300,0,9,29,1,6,2,--,0,1.0,3,16,1,5,1,3,4,22,1,2,0,0
443,300,0,31,72,1,2,0,--,0,0.0,17,56,0,1,0,0,12,50,2,4,3,3
444,300,0,12,34,1,5,0,--,0,0.0,7,28,0,1,4,4,5,27,6,6,0,0
445,300,0,29,76,0,1,0,--,0,0.0,25,71,2,3,0,0,26,72,1,2,0,0
446,300,0,13,45,1,3,0,--,0,0.0,8,38,3,5,2,2,11,43,2,2,0,0
447,300,0,36,69,1,2,0,--,0,0.0,27,60,2,2,0,0,24,57,2,2,3,3
448,300,0,21,44,2,5,0,--,0,0.0,14,36,1,2,0,0,11,33,4,5,0,0
453,300,0,5,29,0,0,0,0:00,0,0.0,4,27,1,2,0,0,5,29,0,0,0,0
454,300,1,25,72,0,3,0,0:30,0,0.0,12,47,1,4,4,4,15,53,2,2,0,0
455,300,0,25,77,0,0,0,0:02,0,0.0,20,70,5,7,0,0,24,74,1,3,0,0
456,300,0,25,72,0,3,0,0:02,0,0.0,16,62,6,7,3,3,23,70,2,2,0,0
457,280,1,32,83,0,0,0,0:02,0,0.0,28,78,3,4,1,1,31,82,0,0,1,1
458,280,0,20,65,0,0,0,0:00,0,0.0,14,55,6,10,0,0,20,65,0,0,0,0
459,300,0,6,30,0,0,0,0:02,0,0.0,1,23,1,1,3,5,5,29,0,0,0,0
460,300,0,16,45,1,1,0,2:30,0,0.0,4,25,2,6,3,5,4,28,5,8,0,0
461,300,0,5,22,0,0,0,0:00,0,0.0,3,18,1,3,1,1,3,20,2,2,0,0
462,300,1,39,67,0,0,0,4:00,0,3.0,24,49,2,4,0,0,10,20,3,5,13,28
463,300,0,3,11,0,0,0,0:00,0,0.0,1,8,2,3,0,0,2,8,1,3,0,0
464,300,0,23,42,1,2,0,4:15,0,1.0,10,28,1,1,1,1,2,10,4,4,6,16
465,300,0,39,70,0,3,0,0:50,0,0.0,18,43,9,13,12,14,34,61,4,8,1,1
466,300,0,11,25,0,0,0,0:29,0,0.0,3,14,4,4,4,6,9,21,2,3,0,0
467,300,0,62,97,0,0,0,2:20,0,0.0,37,67,2,4,2,2,5,13,2,2,34,58
468,300,0,21,34,1,1,0,1:33,0,0.0,9,19,2,2,0,1,1,8,4,7,6,7
469,300,0,35,46,0,0,0,0:00,0,0.0,10,17,3,6,3,4,15,26,0,0,1,1
470,300,0,67,97,2,3,0,3:32,0,1.0,23,43,4,4,1,2,9,22,0,1,19,26
473,259,1,29,63,0,0,0,0:24,0,1.0,21,55,3,3,5,5,16,41,1,1,12,21
474,259,0,20,60,0,0,0,0:00,0,0.0,16,55,2,3,2,2,16,52,4,8,0,0
475,300,0,21,52,0,0,0,0:00,0,0.0,3,31,1,1,6,9,10,41,0,0,0,0
476,300,0,26,41,1,1,0,1:30,0,1.0,4,11,1,3,18,23,20,34,0,0,3,3
477,300,0,23,81,0,1,0,0:00,0,0.0,9,62,4,6,10,13,22,80,1,1,0,0
478,300,0,23,44,0,1,0,0:00,0,0.0,17,38,1,1,5,5,23,43,0,1,0,0
479,300,0,29,91,0,0,0,0:00,0,0.0,16,75,2,3,5,7,21,80,2,5,0,0
480,300,0,27,38,1,3,0,0:46,0,0.0,18,29,1,1,5,5,23,33,1,2,0,0
481,300,0,17,40,0,0,0,0:00,0,0.0,7,25,2,6,7,8,16,39,0,0,0,0
482,300,0,10,37,1,1,0,0:33,0,0.0,4,25,0,1,3,8,7,33,0,0,0,1
483,300,0,9,33,0,0,0,0:00,0,0.0,3,24,2,2,3,5,8,31,0,0,0,0
484,300,0,21,48,1,1,0,0:28,0,0.0,5,30,7,8,6,7,18,44,0,1,0,0
485,300,0,28,52,0,0,0,0:02,0,0.0,16,38,3,5,2,2,19,43,2,2,0,0
486,300,0,12,33,0,3,0,1:13,0,0.0,4,25,1,1,4,4,8,26,1,4,0,0
487,300,0,22,37,0,0,0,0:12,0,0.0,9,20,0,1,6,9,13,28,2,2,0,0
488,300,0,13,40,0,3,0,0:59,0,0.0,10,35,0,0,1,3,10,36,1,2,0,0
489,300,0,27,74,0,0,0,0:00,0,0.0,22,64,2,3,3,7,27,74,0,0,0,0
490,300,0,20,81,0,0,0,0:00,0,0.0,18,75,0,3,2,3,20,81,0,0,0,0
491,300,0,11,23,0,3,0,0:00,0,0.0,2,11,3,5,5,6,10,21,0,1,0,0
492,300,0,16,27,0,0,0,0:08,0,0.0,3,11,11,14,2,2,12,22,4,5,0,0
493,300,0,14,28,0,2,0,0:10,0,0.0,3,9,7,12,3,6,12,26,1,1,0,0
494,300,0,19,37,1,1,0,0:13,0,0.0,8,24,8,10,3,3,18,36,1,1,0,0
495,189,0,4,17,0,1,0,0:00,0,0.0,1,14,0,0,1,1,1,14,0,0,1,1
496,189,1,21,30,1,1,0,0:28,0,0.0,9,17,9,9,0,1,9,17,5,5,4,5
497,300,0,18,35,1,2,0,0:24,0,0.0,6,19,10,14,1,1,13,30,4,4,0,0
498,300,0,28,52,0,4,0,2:00,0,2.0,13,32,0,3,2,2,5,25,6,8,4,4
499,300,0,33,59,1,2,0,2:23,0,0.0,6,19,6,14,1,1,9,30,4,4,0,0
500,300,0,46,73,0,1,0,0:00,0,0.0,12,36,3,5,3,3,11,34,7,10,0,0
501,300,0,5,13,0,1,0,0:16,0,0.0,1,6,1,1,0,0,1,6,1,1,0,0
502,300,0,77,97,0,1,1,3:43,0,1.0,26,38,4,5,1,1,7,12,1,2,23,30
503,300,0,30,47,1,1,0,3:58,0,1.0,20,37,2,2,1,1,4,13,3,4,16,23
504,300,0,13,18,0,0,0,0:04,0,0.0,2,5,0,0,0,0,2,5,0,0,0,0
505,300,0,2,7,0,0,0,0:14,0,1.0,0,5,0,0,2,2,2,7,0,0,0,0
506,300,0,28,38,0,1,1,4:20,1,4.0,5,9,0,0,0,0,1,4,0,0,4,5
507,300,0,28,45,0,0,0,4:36,0,0.0,15,22,1,1,0,0,1,2,1,1,14,20
508,300,0,16,18,0,1,1,0:01,0,0.0,0,2,0,0,0,0,0,2,0,0,0,0
509,300,0,29,48,1,1,0,4:53,0,2.0,9,22,4,4,0,0,1,4,0,0,12,22
510,300,0,15,18,0,0,1,0:00,0,0.0,6,7,2,2,0,0,4,4,0,0,4,5
511,300,0,18,28,1,2,0,4:44,0,2.0,9,16,3,3,0,0,0,0,0,0,12,19
512,300,0,30,40,0,0,0,0:05,0,0.0,7,14,0,0,0,0,2,7,1,1,4,6
513,300,0,35,48,1,1,0,4:43,0,1.0,16,27,5,5,0,0,2,4,1,1,18,27
514,300,1,19,36,0,0,0,0:03,0,0.0,3,18,0,1,0,0,2,6,0,0,1,13
517,300,0,28,36,3,4,0,3:45,0,0.0,9,14,1,1,0,1,4,7,0,1,6,8
518,300,0,14,24,0,0,0,0:00,0,0.0,6,16,5,5,0,0,4,14,7,7,0,0
519,300,0,42,67,4,4,0,3:21,0,2.0,15,36,3,3,3,3,14,25,1,3,6,14
520,300,0,9,18,0,0,0,0:00,0,0.0,6,14,1,2,0,0,6,15,1,1,0,0
521,300,0,15,21,2,2,0,4:00,0,3.0,3,7,1,1,1,1,2,5,0,0,3,4
522,300,0,16,24,0,0,0,0:21,0,0.0,4,10,1,2,0,0,2,8,1,2,2,2
523,300,0,20,38,0,0,0,0:32,0,0.0,13,31,2,2,0,0,4,19,11,13,0,1
524,300,0,9,30,1,1,0,2:32,0,1.0,5,22,0,2,1,3,5,22,1,5,0,0
525,300,0,10,16,1,1,1,0:36,0,0.0,0,6,0,0,0,0,0,5,0,1,0,0
526,300,0,8,19,2,2,0,3:38,0,2.0,2,9,0,1,0,0,2,6,0,2,0,2
527,300,0,14,32,0,1,0,0:29,0,0.0,4,21,1,2,0,0,4,22,1,1,0,0
528,300,0,15,41,2,2,0,2:01,0,1.0,13,39,2,2,0,0,13,38,2,2,0,1
529,300,0,26,49,0,0,0,0:20,0,0.0,17,38,4,4,4,6,22,44,3,4,0,0
530,300,0,18,36,0,2,0,0:25,0,0.0,4,21,4,4,10,11,16,33,2,3,0,0
531,300,0,46,78,0,0,2,1:10,0,2.0,34,66,4,4,4,4,30,60,2,3,10,11
532,300,0,20,45,0,3,0,0:04,0,0.0,13,37,0,0,6,7,18,43,0,0,1,1
533,300,0,39,86,0,0,0,0:08,0,0.0,29,75,4,4,3,4,30,77,6,6,0,0
534,300,0,28,56,0,1,0,0:16,0,0.0,18,45,0,0,9,10,23,51,4,4,0,0
535,165,2,32,37,0,0,0,0:41,0,0.0,24,28,0,0,3,4,5,7,5,7,17,18
536,165,0,8,22,0,0,0,0:00,0,0.0,2,16,0,0,6,6,8,22,0,0,0,0
537,300,0,17,26,0,3,0,0:49,0,0.0,1,9,10,11,1,1,1,9,11,12,0,0
538,300,0,53,82,1,1,0,2:11,0,0.0,2,15,9,10,1,3,3,14,8,11,1,3
539,300,0,30,41,0,1,0,0:00,0,0.0,5,15,9,10,4,4,10,21,8,8,0,0
540,300,0,23,59,0,0,0,2:18,0,0.0,7,37,3,5,3,3,7,33,6,12,0,0
541,300,0,22,30,0,0,2,0:05,1,0.0,2,10,2,2,0,0,4,10,0,0,0,2
542,300,0,21,33,1,3,0,4:06,0,1.0,3,13,3,3,0,0,5,15,0,0,1,1
543,300,0,13,44,1,1,0,0:24,0,0.0,0,23,6,12,6,8,12,43,0,0,0,0
544,300,0,33,78,0,0,0,0:06,0,0.0,18,59,8,10,6,8,26,68,5,5,1,4
545,300,0,18,39,1,1,0,0:06,0,0.0,6,22,6,9,6,8,17,37,1,2,0,0
546,300,1,61,102,1,1,0,0:30,0,0.0,35,70,7,8,3,4,30,56,3,5,12,21
547,300,0,22,56,0,0,0,0:00,0,0.0,8,34,7,14,7,8,22,56,0,0,0,0
548,300,0,36,97,0,0,0,0:00,0,0.0,31,90,3,5,2,2,36,97,0,0,0,0
549,300,0,14,45,0,1,0,0:00,0,0.0,7,35,3,5,3,4,13,44,0,0,0,0
550,300,0,14,55,0,1,0,0:00,0,0.0,10,46,2,7,2,2,14,55,0,0,0,0
553,300,0,13,19,0,0,0,0:09,0,0.0,3,7,0,0,0,0,3,7,0,0,0,0
554,300,0,28,39,2,2,1,3:09,0,1.0,5,12,0,1,0,0,2,10,1,1,2,2
555,300,0,19,26,0,0,0,0:01,0,0.0,2,3,1,1,0,0,1,2,0,0,2,2
556,300,0,44,54,2,4,0,4:37,0,1.0,8,13,0,0,6,7,0,3,6,7,8,10
557,300,0,15,22,0,0,0,0:00,0,0.0,5,10,4,6,1,1,2,7,8,10,0,0
558,300,0,16,26,1,7,0,3:14,0,0.0,6,14,1,1,0,0,5,10,2,5,0,0
559,300,0,37,70,0,1,0,0:00,0,0.0,13,45,4,4,15,16,32,65,0,0,0,0
560,300,0,20,47,0,0,0,0:02,0,0.0,8,29,6,11,6,7,18,45,2,2,0,0
561,182,1,37,76,0,0,0,0:01,0,0.0,27,63,2,4,8,9,36,75,0,0,1,1
562,182,0,18,41,0,0,0,0:00,0,0.0,7,30,7,7,4,4,18,41,0,0,0,0
563,300,0,17,26,0,0,0,0:08,0,0.0,0,7,8,9,3,3,10,18,1,1,0,0
564,300,0,13,30,1,1,0,0:22,0,0.0,4,15,5,10,4,5,12,27,1,3,0,0
565,300,0,15,35,0,0,0,0:00,0,0.0,3,12,8,18,1,1,12,30,0,1,0,0
566,300,0,21,40,0,2,0,2:50,0,0.0,5,22,7,7,8,9,18,32,2,6,0,0
567,300,0,16,43,0,0,0,0:00,0,0.0,2,21,10,18,3,3,14,41,1,1,0,0
568,300,0,16,49,0,0,0,0:00,0,0.0,4,34,2,4,10,11,16,49,0,0,0,0
569,300,0,30,64,0,0,0,0:00,0,0.0,17,44,1,4,12,16,30,64,0,0,0,0
570,300,0,27,65,0,0,0,0:00,0,0.0,14,48,1,4,12,13,27,65,0,0,0,0
571,300,0,41,83,0,0,0,0:00,0,0.0,27,65,10,14,4,4,39,79,2,4,0,0
572,300,0,30,89,0,0,0,0:00,0,0.0,21,74,6,6,3,9,30,89,0,0,0,0
573,300,0,63,118,0,0,0,0:00,0,0.0,55,102,2,7,3,5,51,101,9,13,0,0
574,300,0,24,72,0,2,0,0:18,0,0.0,16,60,2,5,4,5,22,69,0,1,0,0
575,172,0,12,24,0,1,0,0:00,0,0.0,1,6,4,11,7,7,12,24,0,0,0,0
576,172,1,25,32,1,2,0,0:08,0,0.0,17,23,6,6,2,3,10,16,1,1,14,15
577,300,0,15,29,0,1,0,0:21,0,0.0,1,12,4,7,5,5,8,22,2,2,0,0
578,300,0,24,48,0,2,0,1:34,0,0.0,4,25,9,10,6,6,12,32,7,9,0,0
579,300,0,16,38,0,1,0,0:50,0,0.0,2,18,5,8,2,3,6,25,3,3,0,1
580,300,0,53,72,1,1,0,2:07,0,1.0,17,31,12,14,4,5,17,32,11,12,5,6
581,300,0,45,73,0,0,0,0:56,0,0.0,12,35,20,24,3,3,17,40,18,22,0,0
582,300,0,39,70,0,3,0,0:52,0,0.0,15,43,11,14,2,2,14,42,14,17,0,0
583,185,0,10,16,1,1,1,0:11,0,2.0,0,4,3,4,2,2,5,10,0,0,0,0
584,185,0,5,16,0,0,0,1:37,0,0.0,3,14,1,1,1,1,5,16,0,0,0,0
585,172,0,3,12,0,0,0,0:00,0,0.0,0,6,1,1,2,5,3,12,0,0,0,0
586,172,1,17,27,0,0,0,0:26,0,0.0,16,24,0,0,1,3,2,5,0,0,15,22
587,300,1,24,62,0,0,0,0:30,0,0.0,11,43,2,6,11,13,18,53,4,6,2,3
588,300,0,13,51,0,0,0,0:00,0,0.0,11,46,0,1,1,3,12,48,0,0,0,2
589,300,2,26,92,0,0,0,0:18,0,0.0,10,74,1,2,14,15,23,89,2,2,0,0
590,300,0,11,52,0,0,0,0:00,0,0.0,10,49,1,3,0,0,10,50,1,1,0,1
591,300,2,51,101,0,0,0,0:32,0,1.0,32,80,8,10,7,7,38,87,1,2,8,8
592,300,0,6,27,0,0,0,0:00,0,0.0,6,27,0,0,0,0,5,26,1,1,0,0
593,300,0,21,41,0,0,0,0:00,0,0.0,12,27,6,11,3,3,21,41,0,0,0,0
594,300,0,10,49,0,2,0,0:00,0,0.0,8,45,1,3,1,1,9,48,1,1,0,0
595,300,0,24,63,1,1,0,0:38,0,0.0,6,35,3,8,8,12,13,46,0,0,4,9
596,300,0,18,47,0,2,0,0:04,0,0.0,14,38,1,2,0,1,13,38,0,1,2,2
597,300,0,18,40,0,0,0,0:00,0,0.0,5,22,1,3,12,15,18,40,0,0,0,0
598,300,0,14,39,0,1,0,0:00,0,0.0,13,37,1,2,0,0,14,39,0,0,0,0
599,300,0,25,32,1,1,0,2:26,0,1.0,2,9,6,6,1,1,2,7,2,3,5,6
600,300,0,17,37,0,1,0,0:44,1,0.0,2,22,0,0,0,0,2,22,0,0,0,0
601,300,0,25,54,1,2,0,0:02,0,0.0,12,39,8,9,5,6,19,44,6,9,0,1
602,300,0,14,53,0,2,0,0:40,0,0.0,11,49,1,2,0,0,11,48,1,3,0,0
603,300,0,20,64,1,1,0,0:34,0,0.0,12,50,4,8,4,6,19,59,1,5,0,0
604,300,0,14,55,0,2,0,0:00,0,0.0,11,51,1,2,0,0,11,49,1,4,0,0
605,300,0,29,57,1,1,1,1:06,0,2.0,7,23,12,18,10,16,26,54,3,3,0,0
606,300,0,16,58,0,0,0,0:00,0,0.0,10,52,1,1,0,0,7,43,4,10,0,0
607,300,0,18,44,2,4,0,1:26,0,0.0,11,29,4,8,2,6,14,38,3,5,0,0
608,300,0,10,48,0,3,0,0:01,0,0.0,7,45,0,0,0,0,7,44,0,1,0,0
609,300,0,10,42,0,1,0,0:00,0,0.0,7,38,0,1,1,1,7,39,1,1,0,0
610,300,0,37,75,0,0,0,0:14,0,0.0,22,57,11,12,4,6,37,75,0,0,0,0
611,300,0,9,39,0,0,0,0:00,0,0.0,6,36,2,2,1,1,9,38,0,1,0,0
612,300,0,39,66,0,0,0,0:00,0,0.0,27,52,10,11,2,3,39,66,0,0,0,0
613,300,0,8,36,0,1,0,0:00,0,0.0,6,30,0,4,0,0,6,34,0,0,0,0
614,300,0,26,50,1,2,0,0:40,0,0.0,13,34,5,5,8,10,26,49,0,0,0,0
615,267,1,42,81,0,0,3,0:23,0,1.0,34,71,2,2,0,0,34,71,2,2,0,0
616,267,0,6,25,0,1,0,0:37,0,0.0,1,16,3,7,0,0,3,21,0,0,1,2
621,245,0,11,31,0,1,0,0:03,0,0.0,7,24,1,2,3,5,9,26,2,5,0,0
622,245,0,50,70,0,0,0,0:38,0,0.0,26,40,9,12,9,11,26,39,12,17,6,7
623,300,0,14,44,0,0,0,0:00,0,0.0,11,39,3,5,0,0,14,43,0,1,0,0
624,300,0,10,34,0,0,0,0:00,0,0.0,8,32,2,2,0,0,10,34,0,0,0,0
625,300,0,35,74,0,1,0,1:02,1,0.0,24,63,7,7,0,0,18,47,5,8,8,15
626,300,0,14,32,2,3,0,0:46,0,0.0,10,27,1,2,2,2,4,20,7,8,2,3
